Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
E,21.0,19.0,20,0.0,16.1,Fri,VF
M,20.0,36.0,20,0.0,6.2,Wed,VF
H,408.0,103.0,20,1.0,10.55,Thu,VF
D,321.0,35.0,20,0.0,13.766667,Mon,VF
I,302.0,700.0,20,0.0,15.666667,Tue,VF
L,224.0,8081.0,20,0.0,16.616667,Fri,VF
I,286.0,8421.0,20,0.0,18.283333,Mon,VF
I,777.0,2198.0,20,0.0,16.4,Mon,VF
L,20.0,3123.0,20,0.0,11.016667,Wed,VF
F,50.0,485.0,20,0.0,10.3,Fri,VF
I,128.0,12045.0,20,0.0,8.966667,Fri,VF
F,20.0,428.0,20,0.0,14.166667,Fri,VF
I,214.0,18551.0,20,0.0,17.983333,Mon,VF
G,77.0,185.0,20,0.0,15.866667,Wed,VF
E,171.0,174.0,20,0.0,14.45,Thu,VF
H,22.0,68.0,20,0.0,9.25,Wed,VF
J,34.0,168.0,20,0.0,15.2,Thu,VF
I,895.0,476.0,20,0.0,17.45,Tue,VF
L,69.0,5504.0,20,0.0,16.483333,Wed,VF
M,25.0,267.0,20,0.0,10.916667,Thu,VF
I,477.0,23302.0,20,0.0,11.666667,Tue,VF
I,107.0,8229.0,20,0.0,15.25,Mon,VF
D,776.0,782.0,20,0.0,14.25,Fri,VF
H,157.0,346.0,20,0.0,10.866667,Wed,VF
J,102.0,391.0,10,0.0,15.216667,Sun,VF
N,935.0,698.0,20,0.0,0.566667,Sun,VF
N,427.0,669.0,20,3.0,16.483333,Wed,VF
D,20.0,10.0,20,0.0,11.216667,Tue,VF
A,236.0,666.0,20,0.0,14.133333,Tue,VF
I,455.0,1521.0,10,0.0,10.95,Thu,VF
N,307.0,1840.0,20,4.0,17.666667,Fri,VF
J,154.0,134.0,10,0.0,16.483333,Fri,VF
J,297.0,469.0,20,1.0,11.35,Thu,VF
D,23.0,25.0,20,0.0,9.933333,Thu,VF
N,21.0,357.0,20,0.0,14.483333,Wed,VF
N,20.0,742.0,20,0.0,9.95,Thu,VF
J,89.0,275.0,20,0.0,21.883333,Mon,VF
H,29.0,62.0,20,0.0,16.45,Wed,VF
I,228.0,11249.0,20,0.0,13.816667,Tue,VF
I,539.0,3599.0,20,0.0,15.783333,Wed,VF
I,225.0,23804.0,20,0.0,9.766667,Tue,VF
M,20.0,330.0,20,0.0,9.25,Wed,VF
J,38.0,80.0,20,0.0,13.366667,Mon,VF
D,376.0,128.0,20,0.0,13.766667,Thu,VF
M,22.0,90.0,20,0.0,11.383333,Thu,VF
J,119.0,192.0,10,0.0,19.883333,Thu,VF
M,153.0,390.0,10,0.0,16.866667,Tue,VF
D,456.0,174.0,20,0.0,13.9,Tue,VF
L,104.0,3326.0,20,0.0,10.133333,Fri,VF
G,1066.0,90.0,10,1.0,5.366667,Fri,VF
C,3777.0,236.0,20,0.0,10.183333,Mon,VF
I,20.0,1604.0,20,0.0,17.233333,Thu,VF
J,56.0,27.0,20,0.0,20.183333,Wed,VF
N,123.0,172.0,20,0.0,14.1,Mon,VF
C,133.0,1203.0,20,0.0,19.4,Thu,VF
L,536.0,3839.0,20,0.0,13.9,Tue,VF
F,202.0,589.0,20,33.0,9.483333,Mon,VF
J,176.0,10.0,20,0.0,11.383333,Fri,VF
J,485.0,29.0,20,0.0,21.066667,Sun,VF
E,249.0,31.0,20,0.0,11.466667,Fri,VF
G,1058.0,88.0,10,7.0,6.033333,Fri,VF
I,120.0,12098.0,20,0.0,9.85,Fri,VF
L,37.0,3513.0,100,0.0,10.283333,Thu,VF
D,61.0,10.0,20,0.0,14.766667,Thu,VF
C,534.0,5203.0,20,0.0,12.5,Wed,VF
N,486.0,402.0,20,0.0,9.716667,Mon,VF
D,504.0,146.0,20,0.0,13.9,Tue,VF
D,237.0,215.0,20,0.0,15.866667,Fri,VF
J,135.0,64.0,20,0.0,12.1,Sun,VF
L,247.0,7599.0,20,0.0,12.466667,Fri,VF
H,32.0,85.0,20,0.0,14.6,Thu,VF
J,211.0,303.0,20,0.0,13.75,Thu,VF
J,32.0,127.0,20,0.0,14.183333,Wed,VF
O,110.0,10.0,20,0.0,16.8,Mon,VF
L,222.0,7199.0,20,0.0,9.7,Mon,VF
I,1715.0,3496.0,20,0.0,11.95,Thu,VF
L,133.0,10318.0,20,0.0,11.016667,Mon,VF
J,466.0,145.0,20,0.0,6.15,Fri,VF
J,71.0,66.0,20,0.0,12.033333,Sun,VF
N,559.0,467.0,20,0.0,13.516667,Mon,VF
J,131.0,65.0,20,0.0,14.683333,Thu,VF
H,22.0,78.0,20,0.0,9.916667,Fri,VF
M,145.0,167.0,20,0.0,14.816667,Wed,VF
N,94.0,325.0,20,15.0,16.216667,Wed,VF
I,534.0,6524.0,20,0.0,22.216667,Mon,VF
I,36.0,5401.0,20,0.0,11.55,Fri,VF
J,48.0,67.0,20,0.0,12.816667,Mon,VF
L,408.0,65.0,20,0.0,11.466667,Thu,VF
J,94.0,282.0,20,0.0,21.683333,Mon,VF
I,603.0,674.0,20,0.0,13.033333,Fri,VF
N,465.0,734.0,20,0.0,19.683333,Mon,VF
I,132.0,5674.0,20,0.0,15.733333,Wed,VF
O,91.0,10.0,20,0.0,15.383333,Thu,VF
N,42.0,2142.0,20,5.0,11.966667,Thu,VF
F,105.0,572.0,20,155.0,16.55,Wed,VF
I,44.0,17328.0,20,0.0,13.983333,Tue,VF
J,252.0,17.0,20,0.0,11.4,Fri,VF
N,1055.0,409.0,10,1.0,8.616667,Thu,VF
N,157.0,394.0,10,3.0,11.116667,Thu,VF
H,29.0,91.0,20,0.0,11.983333,Thu,VF
I,2504.0,8701.0,20,0.0,9.75,Wed,VF
N,386.0,382.0,20,46.0,13.05,Mon,VF
L,32.0,2941.0,100,0.0,10.0,Thu,VF
N,20.0,183.0,20,0.0,13.216667,Tue,VF
J,99.0,364.0,30,0.0,16.633333,Tue,VF
N,300.0,1345.0,20,0.0,16.25,Wed,VF
L,156.0,3568.0,20,0.0,10.883333,Wed,VF
J,47.0,230.0,20,0.0,11.533333,Fri,VF
D,44.0,38.0,20,0.0,10.366667,Fri,VF
J,164.0,35.0,20,0.0,9.983333,Mon,VF
J,1054.0,49.0,10,0.0,5.066667,Mon,VF
J,206.0,458.0,20,0.0,18.166667,Wed,VF
I,40.0,8729.0,20,0.0,14.55,Tue,VF
J,231.0,366.0,20,0.0,18.166667,Fri,VF
D,777.0,782.0,20,0.0,14.25,Fri,VF
F,31.0,806.0,20,0.0,11.066667,Wed,VF
H,327.0,105.0,20,12.0,13.816667,Mon,VF
L,27.0,3417.0,20,0.0,16.3,Fri,VF
N,20.0,112.0,20,0.0,14.216667,Wed,VF
D,29.0,26.0,100,0.0,17.716667,Tue,VF
I,490.0,947.0,10,0.0,8.633333,Mon,VF
J,175.0,1408.0,20,21.0,4.766667,Wed,VF
J,132.0,458.0,20,0.0,12.5,Tue,VF
J,28.0,83.0,20,0.0,10.666667,Wed,VF
C,170.0,3637.0,20,0.0,17.333333,Tue,VF
J,186.0,11.0,20,3.0,14.866667,Thu,VF
E,93.0,76.0,20,0.0,10.1,Fri,VF
H,35.0,88.0,20,0.0,16.4,Fri,VF
J,376.0,59.0,20,0.0,18.8,Thu,VF
D,79.0,10.0,20,0.0,14.633333,Thu,VF
L,448.0,7294.0,20,0.0,14.666667,Tue,VF
D,241.0,161.0,20,0.0,7.933333,Mon,VF
F,140.0,372.0,20,0.0,4.616667,Fri,VF
N,23.0,83.0,20,0.0,16.6,Thu,VF
F,894.0,97.0,20,2970.0,17.466667,Tue,VF
D,28.0,20.0,20,0.0,11.016667,Wed,VF
D,175.0,38.0,20,0.0,15.566667,Tue,VF
J,96.0,40.0,20,0.0,15.966667,Wed,VF
J,99.0,831.0,20,0.0,19.95,Tue,VF
J,164.0,32.0,20,1.0,10.533333,Mon,VF
J,71.0,178.0,20,0.0,15.15,Wed,VF
I,98.0,4073.0,20,0.0,16.733333,Fri,VF
F,321.0,170.0,20,114.0,13.8,Mon,VF
D,32.0,18.0,20,0.0,11.85,Wed,VF
J,169.0,332.0,20,0.0,16.183333,Fri,VF
D,21.0,18.0,20,0.0,14.166667,Fri,VF
F,33.0,465.0,20,0.0,11.016667,Wed,VF
J,50.0,790.0,20,200.0,11.983333,Thu,VF
J,81.0,10.0,20,0.0,13.116667,Thu,VF
D,40.0,45.0,20,0.0,14.233333,Wed,VF
I,334.0,851.0,20,0.0,13.766667,Mon,VF
J,203.0,13.0,20,0.0,18.866667,Wed,VF
F,42.0,2026.0,20,1.0,17.4,Fri,VF
N,590.0,442.0,20,3.0,17.566667,Mon,VF
I,243.0,1074.0,20,0.0,19.333333,Thu,VF
N,238.0,670.0,20,0.0,7.933333,Mon,VF
J,98.0,593.0,20,0.0,20.816667,Tue,VF
J,106.0,450.0,20,0.0,13.95,Fri,VF
J,256.0,15.0,20,2.0,13.533333,Fri,VF
I,282.0,4422.0,20,0.0,16.9,Fri,VF
G,451.0,56.0,10,1.0,10.7,Thu,VF
I,312.0,12196.0,20,0.0,14.516667,Fri,VF
J,96.0,114.0,20,21.0,10.783333,Wed,VF
C,463.0,1221.0,10,0.0,11.533333,Tue,VF
C,338.0,6519.0,20,0.0,15.133333,Fri,VF
N,559.0,481.0,20,0.0,12.916667,Mon,VF
I,74.0,3525.0,20,0.0,21.6,Wed,VF
C,472.0,5315.0,20,0.0,19.7,Mon,VF
I,99.0,9001.0,20,0.0,16.75,Thu,VF
N,182.0,216.0,20,68.0,9.5,Thu,VF
C,239.0,5215.0,20,0.0,13.616667,Wed,VF
J,98.0,13.0,20,0.0,16.733333,Wed,VF
D,22.0,21.0,20,0.0,11.883333,Wed,VF
I,104.0,13201.0,20,0.0,13.533333,Thu,VF
M,20.0,259.0,20,0.0,14.183333,Fri,VF
J,97.0,385.0,10,0.0,16.033333,Sun,VF
N,581.0,670.0,20,0.0,13.383333,Tue,VF
F,122.0,783.0,20,0.0,16.85,Fri,VF
D,127.0,110.0,20,0.0,12.733333,Fri,VF
H,597.0,78.0,20,0.0,13.05,Fri,VF
J,74.0,275.0,20,0.0,16.483333,Wed,VF
I,20.0,2754.0,20,0.0,13.35,Wed,VF
L,131.0,6637.0,20,0.0,10.65,Mon,VF
N,126.0,471.0,20,1.0,16.466667,Fri,VF
C,148.0,1538.0,20,0.0,13.216667,Wed,VF
G,32.0,201.0,20,0.0,11.55,Fri,VF
I,469.0,5975.0,20,0.0,8.1,Wed,VF
D,69.0,67.0,20,0.0,10.133333,Mon,VF
M,30.0,148.0,20,0.0,10.833333,Thu,VF
J,393.0,138.0,20,0.0,13.05,Mon,VF
J,271.0,41.0,20,0.0,18.183333,Tue,VF
J,241.0,426.0,20,0.0,17.1,Wed,VF
I,232.0,4478.0,20,0.0,18.016667,Mon,VF
E,121.0,118.0,20,0.0,16.766667,Fri,VF
L,206.0,7055.0,20,0.0,17.466667,Mon,VF
J,180.0,1644.0,20,0.0,4.783333,Wed,VF
M,152.0,350.0,20,3.0,10.016667,Fri,VF
N,20.0,477.0,20,0.0,11.033333,Wed,VF
H,29.0,70.0,20,0.0,17.233333,Tue,VF
I,142.0,4753.0,20,0.0,18.7,Tue,VF
J,364.0,51.0,20,29.0,20.7,Thu,VF
N,325.0,1354.0,20,23.0,15.583333,Thu,VF
G,1342.0,133.0,10,25.0,17.1,Thu,VF
J,145.0,16.0,20,0.0,11.133333,Mon,VF
C,556.0,3177.0,20,0.0,14.666667,Mon,VF
N,48.0,296.0,20,0.0,9.933333,Fri,VF
J,49.0,174.0,20,0.0,16.716667,Mon,VF
L,38.0,11218.0,20,0.0,10.583333,Tue,VF
I,514.0,16422.0,20,0.0,10.983333,Fri,VF
N,277.0,1009.0,20,0.0,18.316667,Mon,VF
L,176.0,12572.0,20,0.0,15.816667,Thu,VF
J,75.0,362.0,20,0.0,11.1,Thu,VF
J,179.0,2458.0,20,0.0,4.8,Wed,VF
H,540.0,206.0,20,0.0,15.65,Wed,VF
J,61.0,534.0,50,55.0,13.883333,Fri,VF
L,147.0,3628.0,20,0.0,10.216667,Fri,VF
L,463.0,68.0,20,0.0,16.666667,Wed,VF
M,555.0,472.0,20,0.0,13.6,Mon,M
O,465.0,65.0,10,3.0,9.833333,Tue,M
O,366.0,467.0,50,129.0,10.6,Mon,M
H,73.0,198.0,20,0.0,14.0,Wed,M
O,481.0,136.0,20,0.0,15.216667,Fri,M
H,3779.0,59.0,20,0.0,6.25,Thu,M
J,779.0,1118.0,20,78.0,18.083333,Wed,M
O,789.0,1116.0,20,63.0,14.45,Fri,M
M,911.0,54.0,10,3.0,11.933333,Wed,M
M,216.0,2225.0,20,0.0,18.116667,Mon,M
N,3776.0,43.0,20,0.0,5.233333,Thu,M
N,279.0,540.0,200,0.0,17.75,Fri,M
M,447.0,695.0,20,206.0,12.0,Mon,M
G,222.0,168.0,200,0.0,18.133333,Fri,M
A,400.0,1180.0,20,0.0,5.583333,Wed,M
M,86.0,490.0,20,0.0,14.05,Wed,M
G,1420.0,129.0,10,219.0,10.85,Wed,M
C,3749.0,1821.0,20,0.0,12.05,Tue,M
J,197.0,179.0,20,821.0,20.35,Thu,M
J,283.0,181.0,200,0.0,17.216667,Wed,M
L,739.0,13743.0,100,0.0,17.283333,Thu,M
J,882.0,430.0,20,2949.0,10.5,Wed,M
M,42.0,660.0,20,0.0,11.766667,Fri,M
J,886.0,314.0,20,3611.0,17.65,Tue,M
H,28.0,90.0,100,0.0,16.216667,Mon,M
M,214.0,2849.0,20,0.0,10.0,Tue,M
G,123.0,233.0,20,3878.0,13.316667,Mon,M
N,750.0,2140.0,100,0.0,15.633333,Thu,M
N,2506.0,2641.0,20,0.0,12.583333,Wed,M
M,884.0,169.0,20,3414.0,17.816667,Tue,M
M,176.0,1079.0,100,0.0,13.866667,Fri,M
N,1395.0,1413.0,50,4.0,22.566667,Tue,M
H,3780.0,62.0,20,0.0,8.916667,Tue,M
A,3768.0,247.0,20,0.0,10.566667,Wed,M
F,781.0,5574.0,20,64.0,14.333333,Fri,M
O,172.0,449.0,20,0.0,13.166667,Fri,M
O,452.0,239.0,20,0.0,14.783333,Tue,M
L,785.0,33422.0,20,0.0,14.033333,Fri,M
F,889.0,1484.0,20,3427.0,17.616667,Tue,M
J,132.0,60.0,20,803.0,19.516667,Thu,M
O,198.0,132.0,20,3.0,11.15,Mon,M
F,789.0,5569.0,20,4.0,17.966667,Wed,M
H,697.0,179.0,20,0.0,15.8,Wed,M
F,229.0,5257.0,20,0.0,13.65,Fri,M
O,223.0,772.0,20,0.0,15.083333,Tue,M
M,469.0,677.0,20,1.0,17.716667,Mon,M
G,1412.0,129.0,10,0.0,11.033333,Wed,M
O,361.0,464.0,50,100.0,18.05,Wed,M
M,790.0,262.0,20,0.0,16.333333,Mon,M
O,353.0,539.0,50,73.0,10.733333,Wed,M
G,366.0,206.0,50,0.0,11.15,Fri,M
M,1395.0,754.0,50,1.0,12.466667,Thu,M
O,417.0,41.0,20,102.0,9.35,Tue,M
F,414.0,65.0,20,139.0,14.516667,Thu,M
O,364.0,466.0,50,400.0,10.666667,Wed,M
F,788.0,5572.0,20,221.0,14.033333,Fri,M
E,785.0,780.0,20,0.0,14.416667,Fri,M
M,442.0,2247.0,20,2994.0,13.25,Mon,M
N,233.0,632.0,20,451.0,16.333333,Fri,M
H,3784.0,30.0,20,0.0,12.183333,Thu,M
M,219.0,2835.0,20,0.0,15.483333,Tue,M
J,294.0,187.0,200,0.0,17.233333,Wed,M
J,1166.0,166.0,20,0.0,10.733333,Fri,M
G,218.0,888.0,20,0.0,15.35,Tue,M
O,362.0,468.0,50,30.0,18.1,Tue,M
M,80.0,1963.0,20,126.0,10.95,Tue,M
C,3752.0,3397.0,20,0.0,12.3,Tue,M
O,26.0,198.0,100,0.0,10.816667,Tue,M
L,783.0,33419.0,20,0.0,14.35,Fri,M
E,790.0,779.0,20,0.0,18.183333,Wed,M
A,404.0,1186.0,20,0.0,5.45,Tue,M
M,1402.0,565.0,50,1.0,12.316667,Thu,M
C,2715.0,2564.0,20,0.0,0.1,Thu,M
H,225.0,542.0,20,0.0,15.3,Tue,M
M,461.0,607.0,20,0.0,14.366667,Wed,M
H,227.0,540.0,20,0.0,11.8,Tue,M
G,161.0,318.0,100,0.0,13.783333,Fri,M
O,31.0,730.0,100,0.0,10.766667,Thu,M
N,880.0,165.0,20,3822.0,17.666667,Tue,M
A,423.0,953.0,20,0.0,10.55,Fri,M
J,1257.0,509.0,20,0.0,23.216667,Wed,M
M,1119.0,1398.0,50,0.0,8.816667,Thu,M
O,787.0,1112.0,20,4.0,14.016667,Fri,M
H,3778.0,187.0,20,0.0,13.016667,Thu,M
C,3772.0,2063.0,20,0.0,5.05,Tue,M
O,355.0,462.0,50,264.0,18.25,Wed,M
C,3776.0,1721.0,20,0.0,7.25,Tue,M
N,3669.0,432.0,20,0.0,5.516667,Mon,M
M,362.0,417.0,20,0.0,10.25,Fri,M
N,3780.0,432.0,20,0.0,5.633333,Thu,M
H,144.0,419.0,20,0.0,19.016667,Tue,M
N,427.0,5490.0,20,0.0,11.083333,Fri,M
J,707.0,379.0,20,0.0,15.733333,Tue,M
O,353.0,460.0,50,29.0,10.616667,Mon,M
H,480.0,1350.0,20,0.0,11.866667,Tue,M
L,724.0,13740.0,100,0.0,13.416667,Thu,M
F,782.0,5571.0,20,5.0,13.933333,Fri,M
M,224.0,542.0,20,0.0,14.983333,Tue,M
O,117.0,417.0,20,0.0,19.533333,Thu,M
H,85.0,237.0,20,0.0,22.483333,Mon,M
M,33.0,458.0,100,0.0,15.866667,Mon,M
O,787.0,29.0,20,4.0,16.766667,Tue,M
O,884.0,461.0,20,6.0,16.966667,Fri,M
M,890.0,57.0,20,3024.0,17.766667,Tue,M
N,118.0,862.0,20,3661.0,13.3,Mon,M
J,1208.0,304.0,20,0.0,17.733333,Thu,M
M,33.0,281.0,100,0.0,17.85,Tue,M
O,460.0,490.0,20,3.0,11.216667,Thu,M
J,174.0,11.0,20,1.0,14.65,Tue,M
M,33.0,149.0,100,0.0,8.95,Thu,M
N,276.0,544.0,200,0.0,16.7,Wed,M
H,28.0,89.0,100,0.0,15.916667,Thu,M
N,970.0,879.0,20,0.0,12.95,Thu,M
N,1415.0,411.0,10,14.0,11.75,Wed,M
O,356.0,469.0,50,356.0,10.666667,Wed,M
O,4506.0,54.0,20,11.0,16.8,Wed,M
N,322.0,1342.0,20,0.0,15.833333,Thu,M
G,290.0,170.0,200,0.0,18.016667,Fri,M
O,352.0,460.0,50,0.0,18.033333,Tue,M
G,1056.0,131.0,10,0.0,13.616667,Wed,M
O,355.0,469.0,50,309.0,17.716667,Wed,M
A,413.0,412.0,20,0.0,10.616667,Fri,M
J,959.0,307.0,20,0.0,13.05,Thu,M
J,14087.0,52.0,20,3.0,13.5,Wed,M
O,117.0,314.0,20,3870.0,13.333333,Mon,M
A,461.0,684.0,20,0.0,14.85,Tue,M
O,589.0,233.0,20,16.0,13.683333,Mon,M
N,240.0,417.0,20,446.0,15.933333,Fri,M
F,236.0,1059.0,20,197.0,16.083333,Fri,M
M,374.0,801.0,50,0.0,11.316667,Fri,M
O,363.0,469.0,50,174.0,17.45,Mon,M
O,364.0,437.0,50,88.0,10.633333,Wed,M
H,70.0,197.0,20,0.0,14.016667,Wed,M
C,3731.0,1303.0,20,0.0,14.766667,Wed,M
M,31.0,562.0,100,0.0,10.883333,Tue,M
C,3777.0,1702.0,20,0.0,5.833333,Tue,M
M,782.0,99.0,20,271.0,21.883333,Tue,M
O,231.0,415.0,20,0.0,15.316667,Tue,M
O,353.0,468.0,50,366.0,18.133333,Tue,M
M,408.0,61.0,20,115.0,13.75,Thu,M
H,3691.0,180.0,20,0.0,16.25,Fri,M
N,154.0,40.0,10,3.0,9.583333,Thu,M
C,3745.0,2016.0,20,0.0,6.4,Tue,M
H,33.0,83.0,100,0.0,8.966667,Thu,M
M,225.0,1197.0,20,0.0,15.35,Tue,M
L,2512.0,15627.0,20,0.0,10.25,Wed,M
O,309.0,39.0,20,1.0,13.966667,Wed,M
F,25.0,589.0,20,0.0,10.316667,Wed,M
O,1106.0,458.0,50,1.0,10.116667,Thu,M
C,3685.0,2961.0,20,0.0,12.0,Wed,M
A,422.0,934.0,20,0.0,10.5,Fri,M
J,282.0,179.0,200,0.0,16.633333,Wed,M
F,461.0,1188.0,20,0.0,14.0,Tue,M
M,422.0,34.0,20,0.0,16.866667,Mon,M
O,36.0,188.0,100,0.0,10.566667,Fri,M
H,153.0,391.0,10,3.0,16.683333,Tue,M
M,775.0,3340.0,20,22.0,13.983333,Fri,M
N,3774.0,1346.0,20,0.0,9.083333,Mon,M
C,3669.0,2957.0,20,0.0,7.45,Tue,M
M,33.0,275.0,100,0.0,10.383333,Thu,M
M,471.0,731.0,20,3.0,8.483333,Wed,M
O,454.0,64.0,20,3.0,14.25,Wed,M
A,161.0,497.0,100,0.0,13.65,Fri,M
H,30.0,83.0,100,0.0,10.9,Tue,M
C,3783.0,1643.0,20,0.0,4.483333,Tue,M
J,193.0,64.0,20,800.0,20.266667,Thu,M
A,412.0,416.0,20,0.0,4.866667,Mon,M
O,356.0,539.0,50,9.0,10.066667,Wed,M
O,215.0,995.0,20,0.0,15.4,Tue,M
E,787.0,778.0,20,0.0,14.2,Fri,M
M,124.0,174.0,20,0.0,22.066667,Wed,M
N,777.0,3342.0,20,110.0,14.366667,Fri,M
F,310.0,2458.0,20,917.0,14.85,Fri,M
H,311.0,897.0,20,1038.0,14.916667,Fri,M
O,228.0,990.0,20,0.0,10.083333,Tue,M
O,889.0,55.0,20,0.0,17.9,Tue,M
C,3752.0,2760.0,20,0.0,11.366667,Tue,M
M,40.0,419.0,100,0.0,16.266667,Mon,M
H,288.0,533.0,200,0.0,21.866667,Fri,L
F,423.0,9137.0,20,0.0,11.95,Fri,L
A,3493.0,1158.0,20,0.0,7.983333,Thu,L
H,369.0,780.0,50,0.0,13.15,Fri,L
N,3689.0,2674.0,20,0.0,6.483333,Mon,L
J,3673.0,147.0,20,0.0,5.85,Mon,L
O,280.0,179.0,200,0.0,18.816667,Wed,L
O,881.0,462.0,20,0.0,11.066667,Wed,L
M,460.0,724.0,20,0.0,15.9,Tue,L
O,285.0,184.0,200,0.0,18.816667,Wed,L
H,450.0,694.0,20,0.0,14.816667,Tue,L
F,117.0,11293.0,20,0.0,20.716667,Wed,L
O,968.0,609.0,200,0.0,5.033333,Fri,L
H,306.0,879.0,20,2233.0,16.866667,Fri,L
F,437.0,3724.0,20,3250.0,13.583333,Mon,L
L,3137.0,56671.0,20,0.0,16.683333,Wed,L
A,3398.0,4467.0,20,0.0,0.883333,Wed,L
C,3778.0,7282.0,20,0.0,8.133333,Tue,L
J,2512.0,376.0,20,0.0,19.016667,Tue,L
H,221.0,644.0,20,0.0,15.466667,Tue,L
C,3776.0,8075.0,20,0.0,6.633333,Tue,L
O,232.0,185.0,200,0.0,20.116667,Fri,L
O,284.0,183.0,200,0.0,18.8,Wed,L
O,227.0,187.0,200,0.0,20.116667,Fri,L
O,236.0,183.0,200,0.0,20.083333,Fri,L
C,3748.0,13343.0,20,0.0,20.066667,Mon,L
N,197.0,2417.0,20,0.0,19.433333,Mon,L
O,736.0,452.0,100,0.0,19.166667,Thu,L
O,971.0,397.0,20,0.0,12.183333,Mon,L
O,1210.0,313.0,20,0.0,18.183333,Thu,L
C,3748.0,4742.0,20,0.0,5.266667,Mon,L
O,231.0,182.0,200,0.0,15.85,Thu,L
H,301.0,866.0,20,0.0,16.85,Fri,L
O,291.0,187.0,200,0.0,18.8,Wed,L
A,3498.0,623.0,20,0.0,11.6,Wed,L
M,1003.0,431.0,20,9.0,15.616667,Tue,L
H,217.0,625.0,20,0.0,15.716667,Tue,L
M,3139.0,5448.0,20,0.0,4.483333,Thu,L
J,14103.0,12.0,20,0.0,1.233333,Thu,L
C,3781.0,12564.0,20,0.0,12.933333,Tue,L
H,3768.0,695.0,20,0.0,12.55,Thu,L
C,3753.0,7460.0,20,0.0,7.65,Tue,L
O,1209.0,406.0,200,0.0,21.233333,Fri,L
O,967.0,405.0,200,0.0,2.683333,Sat,L
O,2516.0,527.0,20,0.0,12.033333,Wed,L
O,237.0,180.0,200,0.0,12.9,Mon,L
O,963.0,607.0,200,0.0,4.066667,Thu,L
O,2513.0,349.0,20,0.0,11.35,Wed,L
O,2500.0,898.0,20,0.0,16.966667,Wed,L
J,14090.0,152.0,20,0.0,14.966667,Tue,L
O,226.0,185.0,200,0.0,11.266667,Tue,L
C,3742.0,11601.0,20,0.0,12.566667,Tue,L
O,286.0,184.0,200,0.0,17.783333,Wed,L
N,3781.0,1001.0,20,0.0,6.516667,Thu,L
M,254.0,198.0,10,3.0,11.116667,Mon,L
H,3768.0,1115.0,20,0.0,12.266667,Tue,L
O,229.0,185.0,200,0.0,20.083333,Fri,L
F,2511.0,1842.0,20,0.0,19.2,Tue,L
N,3772.0,1350.0,20,0.0,9.916667,Fri,L
O,963.0,307.0,20,0.0,15.933333,Thu,L
O,885.0,454.0,20,0.0,11.083333,Wed,L
O,963.0,612.0,20,0.0,12.683333,Mon,L
H,456.0,682.0,20,0.0,15.533333,Tue,L
O,5806.0,496.0,20,0.0,20.05,Fri,L
M,1502.0,427.0,20,0.0,16.266667,Tue,L
O,973.0,406.0,20,0.0,12.166667,Mon,L
J,2506.0,370.0,20,0.0,11.4,Wed,L
O,236.0,183.0,200,0.0,11.266667,Tue,L
H,454.0,701.0,20,0.0,15.283333,Tue,L
O,963.0,403.0,20,0.0,12.25,Mon,L
O,1209.0,404.0,200,0.0,0.516667,Tue,L
O,968.0,615.0,200,0.0,2.483333,Fri,L
O,225.0,179.0,200,0.0,12.866667,Mon,L
H,3773.0,381.0,20,0.0,10.016667,Fri,L
N,3770.0,10.0,20,0.0,11.533333,Thu,L
H,3141.0,5297.0,20,132.0,17.783333,Wed,L
A,3400.0,4638.0,20,0.0,21.916667,Mon,L
M,278.0,541.0,200,0.0,17.333333,Wed,L
O,235.0,178.0,200,0.0,20.033333,Fri,L
O,223.0,178.0,200,0.0,13.516667,Thu,L
O,288.0,183.0,200,0.0,18.733333,Wed,L
J,2513.0,357.0,20,0.0,13.8,Tue,L
O,960.0,611.0,200,0.0,3.833333,Thu,L
O,275.0,180.0,200,0.0,17.166667,Wed,L
C,3779.0,7258.0,20,0.0,6.15,Tue,L
O,294.0,178.0,200,0.0,11.383333,Tue,L
O,967.0,611.0,20,0.0,12.633333,Mon,L
O,966.0,305.0,20,0.0,13.45,Thu,L
O,294.0,187.0,200,0.0,18.75,Wed,L
I,464.0,5104.0,20,0.0,14.25,Wed,VF
I,464.0,5104.0,20,0.0,14.25,Wed,VF
