col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,class
31.8141,36.1164,31.3216,37.07,28.4594,37.8327,36.5029,33.6382,28.5041,37.288,35.5606,30.512,35.5745,34.3248,38.9172,32.7633,39.7515,36.8038,34.534,35.8574,38.216,36.2665,32.3522,38.2233,41.1622,39.8328,36.2829,42.5656,39.2841,36.8828,43.384,35.7653,47.5262,37.7732,43.5334,39.4991,44.9776,39.0599,47.045,40.9271,45.933,40.4512,41.3325,52.0083,49.7983,52.1947,48.4682,46.6269,44.7012,49.6553,52.3742,48.1589,53.1435,54.4522,51.7263,56.4902,45.5992,46.2136,55.4451,51.0244,Increasing_trend
28.7841,25.6765,29.2405,26.6022,37.3494,35.2877,26.765,36.7532,39.4429,35.1656,31.5123,34.3838,41.4929,34.0433,35.5032,42.9234,40.9299,35.0314,37.1912,37.6394,37.6189,38.915,39.0903,38.4908,39.5857,40.5193,42.1382,44.3181,39.3392,41.0778,40.172,38.8795,39.3839,45.3962,47.9929,40.5275,43.0692,42.6827,46.066,53.0173,53.2598,48.1299,43.7914,45.6655,55.1494,47.6925,48.1281,48.9755,49.7611,55.5097,55.2771,48.7326,54.2903,54.2188,56.7697,53.4752,51.6139,51.6706,57.33,54.4412,Increasing_trend
32.4475,35.3535,27.1338,33.0984,36.3429,29.6131,31.7464,32.1358,30.0858,38.2735,31.172,35.3471,38.3254,40.0857,33.3459,35.9474,36.3706,33.6872,34.0182,41.6147,34.4467,39.0309,44.0532,42.2308,37.6025,38.6732,44.4589,37.9971,41.0815,41.2954,44.0038,48.5821,46.4939,46.7284,47.2683,42.0147,42.0039,46.7228,47.818,52.9277,52.2037,45.2987,46.8771,43.8099,44.4604,52.4182,55.7634,55.6387,50.0913,46.8493,46.3585,57.145,58.5384,54.4914,48.5379,51.1196,54.9242,49.2409,58.0073,51.5771,Increasing_trend
33.7317,28.6552,25.6557,31.9649,28.9012,31.4115,33.6236,32.7951,37.216,36.4011,35.1056,37.7723,38.7843,32.8908,38.8768,36.7014,33.8543,32.9285,36.6025,37.3403,32.8377,42.6065,36.4027,38.4143,36.4863,38.8038,43.8872,39.8808,36.6834,40.5205,36.1627,38.1798,38.2165,45.0537,40.4969,44.4415,47.7718,38.4642,38.2428,49.3243,42.5451,43.1051,46.3689,44.6547,45.2055,50.6693,49.0697,49.6051,40.852,44.1984,47.5691,47.0216,43.1834,53.764,44.9842,54.3964,45.5357,52.1732,53.873,54.6019,Increasing_trend
26.3572,33.8344,25.0056,26.7152,34.3217,36.284,30.3474,28.5219,30.4632,28.5734,28.953,34.712,34.2319,27.7779,38.1341,34.4141,33.2642,31.4379,33.5027,33.6535,36.4255,34.4207,32.2456,41.6738,32.1113,41.205,33.7198,40.0825,34.19,31.8379,38.8472,40.4779,42.9841,38.3757,38.8901,41.4183,43.5047,37.3786,38.6531,38.5311,36.7977,43.8809,40.7921,43.0078,46.1206,40.2207,44.2468,45.6961,45.6802,40.915,43.6375,38.4651,42.4387,47.2932,46.5458,42.0784,42.1246,48.6845,47.387,47.7001,Increasing_trend
28.4257,26.9938,26.9668,30.847,35.515,34.0646,33.1163,27.1808,37.2714,36.2559,29.6748,36.6051,35.1412,39.0806,36.7262,39.4162,32.78,35.5054,33.4954,37.0514,34.0591,31.4759,39.7085,32.1267,32.2649,37.7158,33.4,41.8694,43.5012,37.201,37.9621,37.0262,38.7755,39.9923,43.3845,41.2662,44.3841,42.2948,46.3428,42.4979,36.4419,37.5313,42.5587,47.3838,43.5715,40.6887,39.4836,38.767,47.4946,45.1023,43.0655,46.9664,47.4131,41.3982,50.551,46.5232,46.3846,41.8187,51.2098,45.7781,Increasing_trend
31.228,26.2065,30.9115,33.2714,31.564,35.6257,28.5426,27.6846,31.7055,28.3834,32.0022,39.6861,33.6738,34.2638,30.9116,37.9742,35.9135,37.4674,43.8132,35.4338,40.9041,45.5331,45.277,38.5857,39.8546,46.5066,47.7635,38.1385,42.5486,47.2624,48.329,44.0324,45.9146,42.9399,49.621,42.0098,45.4942,50.237,45.7366,43.5573,43.5421,54.5188,50.0327,46.0956,49.6369,51.6186,55.4625,51.1941,51.6004,46.3226,52.6551,53.9512,48.8702,56.0503,56.4809,55.0496,53.9247,53.9208,61.7568,56.7657,Increasing_trend
35.4319,30.6099,26.0883,25.674,29.1478,35.0537,31.8181,36.4696,30.9723,30.3527,34.8603,39.2753,39.1151,40.4708,33.8821,36.9924,42.1518,41.663,39.5367,41.0283,38.2065,44.8035,45.5761,45.1501,42.6915,43.5896,41.3492,43.6428,47.3762,48.5968,43.5016,39.9949,43.9638,48.1265,46.4773,46.4871,50.8937,43.6249,50.1272,44.9824,51.9837,48.744,51.9964,53.6838,50.3512,55.4301,54.3016,53.5631,49.9712,48.6374,57.3912,51.5953,60.0089,61.0191,53.6074,58.5608,54.6142,60.3993,53.511,53.9953,Increasing_trend
28.1599,24.2887,25.8051,34.9801,25.1347,26.7568,27.3727,36.4123,36.1388,27.7068,32.488,29.0913,35.0191,37.6617,38.9191,33.9834,30.377,38.9289,33.2863,31.8917,35.2023,36.0958,33.6072,35.8679,31.6366,36.8904,39.9256,42.284,35.0377,35.9753,36.2941,32.4061,42.6208,32.1441,36.9628,33.879,43.0449,43.1852,43.2838,40.9377,40.6858,40.5853,36.5493,43.4101,42.3284,45.0991,41.7388,35.5322,44.2607,40.6304,38.4283,38.0402,39.6954,43.7154,42.6318,40.6647,48.4025,46.2154,39.5707,42.8827,Increasing_trend
30.9449,24.5183,30.0238,29.9887,36.3021,29.505,34.6694,30.524,32.8924,37.4005,37.971,32.8752,31.0555,30.4222,35.5124,37.0662,40.313,41.4691,39.0166,31.6493,41.9018,39.4787,36.7163,35.8777,44.2468,35.2585,38.3573,44.4224,45.7637,44.1664,44.265,43.4577,36.2302,41.388,36.6205,44.3547,41.6106,39.5404,48.9748,39.0861,42.7474,39.2986,51.1563,40.1715,49.5644,42.9311,42.5207,49.1011,52.8935,49.9089,42.5705,43.8721,51.3467,43.9797,47.0024,46.1693,55.8344,47.2937,47.324,45.9599,Increasing_trend
31.3987,24.9653,28.7758,28.0515,29.2066,27.7721,37.1089,28.8364,30.3375,32.244,37.5035,26.5441,36.0212,28.4489,36.3764,29.9429,38.1711,28.0999,30.2058,32.966,38.7074,32.1641,38.023,39.0665,32.1428,36.4759,31.9306,30.5072,33.0331,35.117,30.748,37.887,31.35,35.4752,38.285,38.033,41.6004,32.7202,43.2126,40.1186,44.5204,41.8285,38.7962,40.0053,35.3026,38.6383,38.795,46.2453,37.346,40.4335,35.7605,38.2306,42.7972,45.1616,46.5,47.8927,39.6977,47.7654,46.5461,44.9522,Increasing_trend
28.7812,34.4632,31.3381,31.2834,28.9207,33.7596,25.3969,27.7849,35.2479,27.1159,32.8717,29.2171,36.0253,32.337,34.5249,32.8717,34.1173,26.5235,27.6623,26.3693,25.7744,29.27,30.7326,29.5054,33.0292,25.04,28.9167,24.3437,26.1203,34.9424,25.0293,26.6311,35.6541,28.4353,29.1495,28.1584,26.1927,33.3182,30.9772,27.0443,35.5344,26.2353,28.9964,32.0036,31.0558,34.2553,28.0721,28.9402,35.4973,29.747,31.4333,24.5556,33.7431,25.0466,34.9318,34.9879,32.4721,33.3759,25.4652,25.8717,Normal
24.8923,25.741,27.5532,32.8217,27.8789,31.5926,31.4861,35.5469,27.9516,31.6595,27.5415,31.1887,27.4867,31.391,27.811,24.488,27.5918,35.6273,35.4102,31.4167,30.7447,24.1311,35.1422,30.4719,31.9874,33.6615,25.5511,30.4686,33.6472,25.0701,34.0765,32.5981,28.3038,26.1471,26.9414,31.5203,33.1089,24.1491,28.5157,25.7906,35.9519,26.5301,24.8578,25.9562,32.8357,28.5322,26.3458,30.6213,28.9861,29.4047,32.5577,31.0205,26.6418,28.4331,33.6564,26.4244,28.4661,34.2484,32.1005,26.691,Normal
31.3987,30.6316,26.3983,24.2905,27.8613,28.5491,24.9717,32.4358,25.2239,27.3068,31.8387,27.2587,28.2572,26.5819,24.0455,35.0625,31.5717,32.5614,31.0308,34.1202,26.9337,31.4781,35.0173,32.3851,24.3323,30.2001,31.2452,26.6814,31.5137,28.8778,27.3086,24.246,26.9631,25.2919,31.6114,24.7131,27.4809,24.2075,26.8059,35.1253,32.6293,31.0561,26.3583,28.0861,31.4391,27.3057,29.6082,35.9725,34.1444,27.1717,33.6318,26.5966,25.5387,32.5434,25.5772,29.9897,31.351,33.9002,29.5446,29.343,Normal
25.774,30.5262,35.4209,25.6033,27.97,25.2702,28.132,29.4268,31.4549,27.32,28.9564,28.9916,29.9578,30.2773,30.4447,24.3037,24.314,35.0966,25.3679,32.0968,33.3303,25.0102,35.3155,31.6264,29.2806,34.2021,26.5077,32.2279,25.5265,24.824,27.5587,28.3714,32.3667,26.9752,35.9346,35.1146,24.3749,27.6083,27.8433,29.8557,32.4185,26.8908,31.3209,29.3849,34.3336,24.7381,35.769,31.8725,34.2054,31.156,34.6292,28.7261,28.2979,31.5787,34.6156,32.5492,30.9827,24.8938,27.3659,25.3069,Normal
27.1798,29.2498,33.6928,25.6264,24.6555,28.9446,35.798,34.9446,24.5596,34.2366,27.9634,25.3216,35.4154,34.862,25.1472,29.4686,33.1739,31.1274,31.3701,26.5173,28.6486,31.6565,35.9497,33.0321,24.6081,33.2025,27.4335,32.6355,35.8773,28.0295,33.1247,33.4129,26.9245,30.2123,29.6526,30.8644,24.5119,33.9931,33.3094,33.204,31.2651,27.9072,35.111,35.0757,33.833,25.9481,29.1348,24.2875,32.3223,34.9244,27.7218,27.9601,35.7198,27.576,35.3375,29.9993,34.2149,33.1276,31.1057,31.0179,Normal
25.5067,29.7929,28.0765,34.4812,33.8,27.6671,30.6122,25.6393,30.1171,26.5188,30.1524,27.8514,29.5582,32.3601,29.2064,26.1001,33.4677,33.901,29.2674,34.8311,31.9815,26.496,32.6645,27.7188,35.7385,32.8309,30.1509,30.5593,27.3321,27.4559,24.2361,34.7268,29.9207,27.273,35.9963,32.3917,27.139,26.4589,25.0466,35.5002,27.9961,25.8897,31.3951,30.7583,34.9652,28.0919,35.6706,33.4401,28.458,31.1795,26.9458,35.8381,26.7134,25.1641,27.341,25.2093,33.4669,24.1094,33.1669,35.4907,Normal
28.6989,29.2101,30.9291,34.6229,31.4138,28.4636,35.9115,32.9058,28.7669,24.2868,34.8983,33.7291,29.1154,26.2804,33.4559,31.6103,33.3061,24.553,29.1587,27.8378,25.3525,25.2126,26.9565,27.9928,29.5057,31.0723,26.3605,27.7434,34.0438,25.1053,24.4462,35.4191,33.3472,32.2356,24.5244,29.4635,24.6889,28.1962,34.2994,31.6316,30.8005,35.7727,31.3444,25.5691,32.7839,32.7707,24.1047,34.006,28.8249,24.0499,29.8274,24.0323,31.0756,34.3358,25.4358,25.893,35.6732,25.1869,29.6669,26.4637,Normal
30.9493,34.317,35.5674,34.8829,30.6691,35.2667,35.895,25.9022,28.8917,32.2092,28.9898,26.0572,31.7516,32.294,31.0631,24.1612,26.6554,25.2452,30.5956,31.391,32.1604,33.7765,31.1336,32.626,28.8616,27.6223,33.9381,33.9836,34.8895,29.4617,34.5734,32.4431,30.0745,25.0495,29.2942,28.2689,28.4819,29.8917,33.1162,26.4574,27.4442,33.0784,33.2286,27.5837,24.4895,26.2151,24.0331,26.4765,34.8568,30.5934,35.4341,31.1248,24.2424,29.7172,35.9365,36.0187,26.3866,33.1842,31.3025,34.523,Normal
35.2538,34.6402,35.7584,28.551,25.6518,29.6442,31.94,35.9086,28.9622,24.6224,29.7635,29.5098,28.2109,34.2855,27.5473,25.4274,32.3429,34.79,33.7012,25.3495,33.7603,26.4442,24.5097,30.4135,28.4948,28.8433,32.4284,24.5071,31.7032,29.8722,35.852,35.7172,27.1922,24.3206,25.2698,29.6203,24.3243,31.1824,25.0701,31.8824,28.6468,32.857,24.7469,29.3045,27.3994,26.1497,31.9613,34.7492,24.8681,32.0285,32.7486,33.5455,24.1792,25.398,35.2296,28.3435,26.5999,28.9487,30.2372,32.3833,Normal
29.1734,31.5089,33.1944,35.6177,31.589,35.1223,28.6222,34.3145,33.1096,35.6842,29.7341,28.2495,30.4642,24.7513,26.3774,27.9832,33.6256,33.9634,33.7699,24.4594,26.146,32.9271,27.3248,35.6258,31.3697,26.8933,24.1528,25.8813,30.6996,32.7152,24.3243,29.6383,27.6021,26.7215,24.3555,34.1569,27.5892,24.3209,32.5984,25.127,35.3361,36.0073,34.266,26.9172,31.7032,35.5142,28.3009,35.5839,31.8163,33.7563,35.6908,25.5129,30.5505,33.3061,32.9789,24.0496,32.8313,29.2413,35.4543,25.8732,Normal
35.2623,35.6805,31.0851,30.2589,24.1366,27.0766,25.777,33.1482,24.7965,26.2804,33.3828,28.5484,26.7417,35.9152,30.3841,31.6716,24.0114,33.0446,33.5631,33.9432,31.3396,24.4979,31.7928,34.6457,26.8155,33.8731,26.529,35.2714,30.506,29.6243,32.4622,33.0465,29.1157,26.2378,28.1837,32.0623,28.3332,30.979,33.2201,24.2508,27.1735,32.1189,24.5262,30.8321,27.5047,26.0098,25.2243,24.1142,29.4958,26.2298,30.5457,24.8259,29.9075,28.0949,31.5622,26.4082,34.1331,28.1918,30.2934,29.4113,Normal
26.7115,24.0969,30.0213,29.9423,31.546,33.7673,26.7519,28.7294,26.0583,35.7051,33.7974,25.0704,33.0428,25.8115,33.0476,26.1295,34.1154,31.8647,29.3071,35.8575,28.5234,28.8444,29.064,29.9277,25.607,29.2266,35.8355,25.3635,29.9563,26.7468,27.8587,34.6508,24.1421,31.6518,34.3266,25.0469,32.1332,32.3726,35.2883,33.8705,27.6212,25.3705,30.0375,31.0275,35.0871,32.3201,35.2013,28.5212,31.4061,29.7925,32.4699,28.1966,31.9195,35.4859,24.267,30.7084,28.9351,35.5112,24.769,33.8874,Normal
34.2296,32.8783,24.2457,26.9036,25.8677,34.0545,30.8923,28.7287,26.8493,25.1119,35.5939,32.8941,31.6723,31.0947,27.8547,27.3891,32.38,33.363,28.6751,35.9185,28.6512,31.0771,27.9359,24.4726,32.836,33.6076,32.7391,28.5572,26.6983,29.3717,30.0338,32.171,25.1575,30.7488,33.8756,26.0792,35.3339,36.0081,32.6829,29.1686,30.0925,31.9654,30.9023,31.138,25.2074,34.7371,24.5134,25.3686,30.3896,27.58,32.5904,30.0628,35.5009,33.8415,24.3448,25.8394,30.8182,27.5833,32.3322,32.7611,Normal
30.1451,28.2025,26.5217,26.3509,35.4694,33.4757,32.4387,35.9166,32.297,29.0548,31.9811,28.461,26.5544,29.6684,33.8492,29.8039,31.6951,29.0625,32.6965,26.0263,28.942,30.5328,27.3384,24.6595,25.8827,35.0801,33.7214,35.3324,31.803,26.6759,34.3651,24.4032,26.8338,24.2042,28.6064,24.4451,32.0895,34.9982,29.0922,31.9532,32.9877,27.6751,24.4531,30.5809,31.3844,35.9449,30.3716,25.9569,26.85,29.7731,32.3711,32.3036,34.2564,26.572,26.7762,29.2762,34.2656,30.6595,35.3743,33.7996,Normal
24.0543,33.0039,35.4925,28.5634,28.7661,32.5147,29.9813,24.3169,24.4333,34.1441,30.3602,33.7229,29.9475,33.1878,33.2168,29.3504,30.0261,25.2739,27.8404,24.5589,34.8932,27.3762,30.9548,24.9544,34.8789,29.0019,30.0958,25.279,35.3291,27.3516,24.0308,28.0365,26.2937,29.5068,29.7356,30.0859,24.2515,31.0451,27.7229,25.7112,28.3086,34.6299,28.1026,32.5555,28.1261,33.7508,24.6077,32.5044,26.3491,25.1564,30.9944,26.435,32.2903,35.3188,27.2172,34.7463,25.7472,31.9507,33.8573,25.9962,Normal
28.1944,30.7994,33.901,26.7178,27.5378,28.0809,32.55,33.7445,26.0439,32.6774,34.3255,30.2526,29.8171,33.027,35.6129,27.6788,32.85,28.4272,28.5124,25.5923,30.614,31.882,29.9064,28.2748,31.9826,29.8193,35.3445,34.161,32.2591,34.4338,31.9881,28.5877,24.3926,33.4853,30.3804,28.3666,35.2274,33.4754,32.6928,28.1433,35.2384,25.0998,29.5685,29.4128,33.486,30.7954,27.4526,26.2169,25.7553,27.1845,30.0683,32.142,35.4099,34.595,24.051,34.6641,35.2538,34.1011,24.7752,33.6604,Normal
26.0377,28.3229,27.8169,26.0755,35.83,26.7637,30.3826,33.3847,27.0971,31.2636,28.3222,33.8503,29.2406,30.9709,32.7149,28.5763,26.1684,34.284,35.7172,31.1575,24.9529,26.8294,29.8303,29.4304,27.6832,27.3296,34.3358,34.0192,31.7303,34.1595,28.4973,33.5528,33.2326,34.4434,34.0728,31.4131,26.6576,24.9265,30.1381,32.0219,35.4073,35.9725,26.9969,31.1964,33.9649,35.7227,30.3125,35.0085,25.1766,30.6632,29.7037,29.3188,24.8644,35.0739,31.7388,32.7134,24.8413,33.0736,30.9048,34.6861,Normal
35.4815,26.8952,34.7511,36.0264,26.2202,30.3771,24.7539,29.3497,33.5999,29.1047,29.2619,28.4412,26.6106,30.9188,33.6436,32.4765,27.569,35.6915,24.3268,33.789,30.1495,24.0253,24.21,27.4486,32.3197,34.4349,31.084,35.0607,26.6161,31.5706,29.4014,28.8422,24.8527,32.1468,35.1609,33.1173,31.9015,34.6938,31.391,24.5652,33.5929,27.2686,30.7532,28.6854,33.7192,28.3729,26.4905,33.8158,24.6856,26.0858,32.1405,35.9423,35.0853,35.3845,31.4013,28.1588,30.4594,30.368,26.5412,31.4222,Normal
27.0997,31.5199,30.8038,28.5932,26.6983,32.5261,24.7359,30.7745,35.4374,34.7526,34.7507,29.6368,28.0144,30.3254,28.9633,28.6442,35.9721,33.4618,29.2663,27.2025,28.2906,25.0521,26.3884,30.3081,28.3413,30.4774,24.7113,29.9247,26.8654,27.2003,32.2026,30.661,26.7773,34.4753,33.4577,29.8766,32.1493,33.5822,25.9345,24.7936,28.382,34.8333,25.0007,28.9384,30.6511,36.0228,33.6601,26.0887,31.0337,32.1343,26.9671,24.556,29.7037,25.5431,31.2221,31.6727,28.7342,28.0614,35.1066,27.0854,Normal
29.4965,28.1316,29.4459,31.4876,32.5261,34.8466,33.0777,24.4932,32.7123,27.7038,28.5014,24.8846,32.7483,32.0719,25.7744,26.7732,31.6,28.9453,33.93,32.7016,34.9938,27.2598,26.0245,33.6575,32.6517,31.4156,26.0443,32.6352,25.3734,27.717,30.7572,33.9094,34.6538,35.2325,27.099,34.4929,33.5495,31.9312,34.7779,24.173,32.3032,30.2163,25.5655,30.6033,28.8091,28.4926,34.0086,35.3423,33.3667,28.6505,34.2759,25.9477,34.2359,26.5977,30.2361,34.0872,29.2068,33.3659,29.7426,27.6759,Normal
25.7946,33.9116,25.3323,24.43,26.9818,25.3804,25.3411,30.1135,25.4443,29.9155,29.0078,24.4778,35.2149,31.2526,25.672,31.3536,27.2958,31.0077,31.9731,26.6106,26.8004,29.5002,30.553,33.3039,33.5694,30.762,28.736,25.3543,35.8814,32.9954,28.4882,25.188,31.8923,31.9371,29.8689,28.7089,27.6002,34.4885,27.7361,34.7342,34.2649,25.8412,27.6505,28.8646,34.0813,31.8497,28.7188,30.452,33.2998,27.352,35.4062,28.5719,27.1919,24.7289,34.0335,35.9945,32.1629,33.2212,32.0906,26.8977,Normal
33.4655,30.7767,35.9042,35.4448,27.8881,24.0044,28.7063,24.5398,33.9381,25.1457,29.198,30.5196,32.294,33.6718,27.9241,24.6221,33.9476,31.9158,25.9536,33.0957,34.2384,34.2153,33.3465,28.9843,26.1424,30.5093,35.3082,29.1583,35.5773,32.334,24.1693,29.9548,27.1915,26.0546,32.8974,34.5006,28.4621,29.2479,27.6164,33.7122,31.7682,31.0088,28.0262,25.5805,34.3056,24.1263,24.4146,31.0014,28.2003,30.2325,24.043,34.328,35.9552,25.0429,24.2347,35.5362,27.6615,25.7862,28.3508,33.8789,Normal
31.7006,31.3466,34.3405,33.6582,34.7008,29.0794,27.8264,24.3558,30.6202,35.5902,29.74,25.7469,31.3047,24.4429,25.9044,29.9086,25.3668,32.9781,33.1408,27.0182,34.6685,24.452,33.0362,31.0741,26.6194,26.301,27.9443,27.7137,24.1028,24.4755,34.5873,24.9889,26.8456,26.3598,29.1752,33.0053,25.878,24.9063,32.4332,32.958,25.7289,35.8425,35.5854,26.193,31.1057,24.8163,27.8995,31.3091,33.0365,28.6898,31.3914,35.6835,35.4587,35.1657,30.2692,34.1705,24.8597,33.2455,25.618,28.9975,Normal
32.2613,27.3329,30.694,27.3329,33.7185,30.3973,32.7784,30.8898,31.1498,33.562,25.7447,29.9681,35.6122,27.7049,30.9959,32.3987,30.1043,26.3036,30.4311,31.5008,31.102,32.7457,29.9218,27.7409,25.0859,33.7034,32.5603,32.2691,31.6308,33.9865,31.8651,34.6666,33.2088,33.9847,32.8324,31.5364,35.3181,25.2713,30.5226,26.0689,33.186,25.8133,26.2724,35.0607,28.3225,25.7983,35.2806,25.5409,27.6105,33.9843,33.302,34.0824,35.8403,35.4191,24.8211,29.9614,34.541,26.3667,24.0132,27.9344,Normal
30.2137,33.5576,34.5969,35.8645,32.4596,30.8967,24.4473,30.105,33.0696,33.782,29.2145,25.1968,27.0663,31.463,31.8449,33.6906,26.4361,25.5662,29.0188,30.7936,35.343,27.7431,27.6663,32.4993,33.8239,31.8706,33.6138,28.8818,35.0243,30.3624,28.2153,25.611,34.3482,29.8454,31.1252,31.6297,35.9038,27.4732,28.4687,29.4584,34.7904,35.4852,33.0288,30.7906,32.312,31.0554,31.6426,25.2269,34.8565,27.341,26.2551,33.0949,29.2971,34.4702,32.1295,34.111,30.0488,34.1841,35.0915,30.9676,Normal
34.2127,25.669,24.0059,31.6246,28.0684,25.6268,28.1628,28.8987,25.7417,31.9892,35.1106,25.8618,30.6239,26.8584,31.4748,29.1991,32.7211,28.0706,30.2629,34.9835,28.7801,24.3096,26.3704,25.2794,33.9766,31.7935,32.5812,24.0907,35.906,35.2648,29.4811,26.5162,28.1257,27.2378,29.7077,30.1135,25.8655,28.566,29.7903,30.4715,32.6818,27.5264,25.9386,29.4951,29.14,33.334,35.4958,26.7002,24.5009,24.8626,35.6879,29.9905,25.8949,26.5808,26.1122,32.1453,26.1299,32.3139,30.3287,25.5908,Normal
33.0777,32.9058,26.4093,25.7531,25.1916,24.8237,30.9287,31.1634,24.5578,27.15,25.423,35.0103,27.6428,32.1376,34.0346,28.3512,33.2672,25.0675,29.3361,25.4355,28.3012,34.689,35.2178,27.2896,26.2158,25.0862,31.629,26.2209,31.0117,35.4697,30.0635,27.5448,33.7056,29.79,32.8706,34.7691,34.2142,31.1215,28.6942,34.7067,27.3568,26.7876,25.9099,25.0102,30.0521,26.6473,35.7,24.3375,28.2612,25.2346,30.7076,35.4429,29.0485,33.5808,31.5695,33.7699,24.1168,27.6781,34.4048,24.0316,Normal
26.1229,27.5393,27.8286,32.7989,32.2584,33.4875,29.162,31.4509,28.2759,33.6307,27.414,30.5229,31.8324,25.7421,27.4353,26.9602,35.6475,26.8529,34.6861,33.273,29.8359,25.8005,30.6239,26.5261,24.0779,32.5401,30.845,34.1345,32.3976,35.0643,35.3236,25.9327,25.4377,29.7709,35.0842,34.0475,29.5968,32.3917,29.0467,25.6488,28.9655,30.7561,34.8815,34.3376,29.9152,27.1662,35.5832,27.1151,28.5091,35.3886,26.0957,24.7264,36.0319,35.6522,29.4995,24.5159,35.1671,29.4073,30.4972,26.9994,Normal
34.1522,28.7753,32.6374,28.143,31.2739,26.1861,30.5754,25.8647,32.9737,31.8166,31.6227,35.1106,34.183,31.8078,26.1758,27.6579,31.9606,27.0667,29.2406,31.6584,29.1921,29.6959,32.482,30.3099,27.2165,32.4655,25.1156,27.042,24.3044,32.9286,31.3639,24.8945,30.8986,31.3293,33.999,34.779,34.2928,35.7775,32.5312,28.7698,31.9694,29.9321,33.356,25.3139,30.1704,32.9341,27.8929,29.9699,30.6503,26.3403,32.7931,30.6048,34.5623,34.2197,31.6503,35.3849,26.2478,34.9039,24.6559,27.5973,Normal
26.0528,26.6546,25.6327,30.1965,30.5483,34.0332,32.3961,33.7864,25.5313,28.2777,26.4655,29.0651,34.5888,29.7962,28.0802,29.7999,27.6123,29.1554,33.9127,26.5408,25.0594,30.7715,31.8963,33.8984,29.8278,24.1447,28.8561,27.1933,26.2779,30.4205,32.6704,27.5712,27.2187,29.1088,32.9433,35.129,35.3724,33.0828,30.217,33.0417,32.5011,32.456,25.3429,26.9646,31.1641,27.323,31.0627,29.8395,25.5372,26.3976,29.4679,28.584,32.6877,26.9664,33.6384,35.3148,24.6393,33.6931,32.7398,30.9551,Normal
26.8518,35.4224,27.0112,24.2167,27.0174,33.6189,28.1863,33.7959,29.9684,29.5619,27.2179,24.2515,34.9586,27.8213,33.4783,24.5626,30.4528,35.3471,30.8729,26.6348,35.3809,29.4576,27.2403,25.127,29.296,30.4869,30.4436,24.4917,29.0236,35.7933,31.2588,25.6396,33.9068,35.1062,31.0312,34.7169,25.0411,32.3858,25.7358,34.2142,29.3919,29.4429,32.5562,31.0855,25.0682,28.8543,34.5058,25.8343,35.5715,35.4932,25.481,29.2836,32.857,29.9717,31.2632,31.1432,33.1364,25.6833,24.1359,35.064,Normal
29.3166,26.3116,27.7893,28.194,35.7062,31.5904,29.3508,36.0195,33.2899,28.5142,31.3183,34.2484,31.0256,31.5537,28.6898,24.9445,31.4707,24.8406,27.4768,24.6015,31.9635,26.3065,34.2902,30.7153,30.1546,30.4814,24.889,27.3876,32.7549,25.8611,25.9404,24.3312,24.264,24.0532,29.0904,33.3806,26.9065,31.8813,28.0247,25.0014,28.042,36.0143,29.9772,33.6428,26.6113,27.5778,31.5445,33.258,35.0496,28.0042,26.8595,28.5994,35.5314,35.288,25.9404,31.7549,27.8055,32.3994,30.9526,32.5944,Normal
35.1227,25.1472,32.417,29.6882,25.0212,34.6611,33.2738,25.8082,32.6227,35.8406,30.4755,30.5027,34.0827,31.6694,34.2069,34.0222,26.3168,26.1196,30.3481,31.1876,29.0985,25.3752,26.4402,35.4102,32.4707,34.6611,26.6043,29.0919,26.7171,36.0107,27.5411,31.2787,29.5373,34.5906,25.4604,24.228,31.0848,26.5514,29.8013,28.0659,24.1965,24.1528,25.4604,29.0948,28.4423,27.233,35.8197,26.8581,34.6688,28.6391,35.7609,25.8574,31.3525,26.9212,35.4235,32.4629,27.4019,25.6033,35.7554,27.312,Normal
28.1731,28.4389,32.2253,33.9017,35.7554,34.0295,32.4651,25.0392,30.2963,27.1779,35.5854,28.5223,27.4948,30.5229,35.2035,29.3115,24.625,33.331,30.0125,29.5685,26.4883,29.4521,31.7465,32.2881,35.8564,29.4488,30.2982,33.1335,31.3393,26.2147,26.1703,26.8647,33.8341,31.7795,29.8612,28.7386,31.7935,32.2569,30.0613,33.0417,34.938,26.7663,34.8245,29.4606,26.6454,33.3788,31.1645,35.5509,24.4792,35.3952,27.3994,25.3521,31.1204,27.7622,35.7338,25.2651,24.9985,28.6369,27.0365,28.6115,Normal
