Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
24,174,19.0,40.8421052631579,0.157894736842105,0.0,0.105263157894737,0.0,0.8,77.3,0.3,Forward
22,175,93.0,36.5268817204301,0.075268817204301,0.075268817204301,0.0967741935483871,0.0,1.1,71.2,0.4,Forward
27,188,304.0,61.7532894736842,0.319078947368421,0.0328947368421052,0.0921052631578947,0.006578947368421,2.0,64.6,2.6,Forward
30,197,192.0,71.40625,0.291666666666667,0.104166666666667,0.166666666666667,0.0052083333333333,1.7,70.3,4.1,Forward
34,198,137.0,59.3211678832117,0.167883211678832,0.0802919708029197,0.131386861313869,0.0,1.3,56.0,6.1,Forward
21,179,28.0,19.0714285714286,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.4,73.2,0.4,Forward
22,193,10.0,29.2,0.2,0.0,0.0,0.0,1.3,62.9,0.8,Forward
25,183,11.0,90.0,0.454545454545455,0.181818181818182,0.0909090909090909,0.0909090909090909,2.7,80.3,0.8,Forward
22,193,3.0,60.0,0.333333333333333,0.0,0.0,0.0,2.3,50.0,2.7,Forward
27,174,336.0,67.0446428571429,0.455357142857143,0.104166666666667,0.160714285714286,0.0059523809523809,3.0,71.1,1.0,Forward
21,178,9.0,20.6666666666667,0.0,0.0,0.222222222222222,0.0,0.1,77.8,0.2,Forward
20,181,5.0,18.6,0.0,0.0,0.0,0.0,0.6,89.1,0.0,Forward
21,185,11.0,32.1818181818182,0.0,0.0,0.0,0.0,0.5,86.8,0.1,Forward
23,183,155.0,52.6774193548387,0.32258064516129,0.0838709677419354,0.032258064516129,0.0129032258064516,1.3,77.1,0.7,Forward
23,179,54.0,30.6111111111111,0.148148148148148,0.0185185185185185,0.0185185185185185,0.0,0.8,59.0,0.7,Forward
20,183,19.0,15.2105263157895,0.0526315789473684,0.0,0.105263157894737,0.0,0.6,64.8,0.4,Forward
29,194,229.0,74.82096069869,0.388646288209607,0.11353711790393,0.192139737991266,0.0043668122270742,2.7,61.4,5.3,Forward
19,185,32.0,33.09375,0.0,0.03125,0.15625,0.0,0.7,65.1,1.1,Forward
28,192,15.0,45.2666666666667,0.2,0.0666666666666666,0.0,0.0,1.3,60.0,1.7,Forward
20,178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward
24,181,100.0,53.24,0.28,0.03,0.16,0.0,1.2,63.7,1.2,Forward
22,178,5.0,26.8,0.2,0.0,0.0,0.0,0.6,81.0,0.0,Forward
20,171,8.0,41.25,0.125,0.25,0.0,0.0,0.3,87.9,0.1,Forward
29,190,136.0,59.3823529411765,0.272058823529412,0.0808823529411764,0.154411764705882,0.0073529411764705,1.5,63.3,2.5,Forward
31,181,116.0,23.6034482758621,0.0948275862068965,0.0172413793103448,0.0948275862068965,0.0,0.7,63.1,0.9,Forward
18,187,7.0,20.7142857142857,0.285714285714286,0.0,0.142857142857143,0.0,1.0,77.4,0.1,Forward
19,180,14.0,19.4285714285714,0.0,0.142857142857143,0.0,0.0,0.5,62.0,0.9,Forward
27,184,111.0,32.2612612612613,0.108108108108108,0.045045045045045,0.009009009009009,0.0,0.9,64.6,1.3,Forward
22,186,36.0,37.6388888888889,0.111111111111111,0.0,0.0555555555555555,0.0,1.1,67.4,0.3,Forward
29,183,93.0,31.5913978494624,0.10752688172043,0.064516129032258,0.075268817204301,0.0,1.0,73.5,0.6,Forward
25,194,43.0,51.8837209302326,0.27906976744186,0.0232558139534883,0.0697674418604651,0.0,1.7,67.7,1.2,Forward
31,175,57.0,59.1754385964912,0.350877192982456,0.087719298245614,0.0350877192982456,0.0,1.9,79.1,1.1,Forward
27,185,115.0,45.6956521739131,0.139130434782609,0.0521739130434782,0.0782608695652174,0.017391304347826,1.1,75.7,1.1,Forward
21,191,88.0,62.9204545454546,0.295454545454545,0.0454545454545454,0.034090909090909,0.0,1.4,76.5,0.9,Forward
25,185,40.0,63.4,0.225,0.1,0.075,0.0,1.4,73.7,0.9,Forward
29,190,266.0,59.8947368421053,0.191729323308271,0.109022556390977,0.112781954887218,0.0,1.7,76.0,1.2,Forward
26,188,44.0,36.4318181818182,0.0454545454545454,0.0227272727272727,0.113636363636364,0.0227272727272727,1.0,71.6,1.2,Forward
27,187,154.0,38.948051948052,0.220779220779221,0.0454545454545454,0.0519480519480519,0.0129870129870129,1.4,63.5,1.8,Forward
34,185,76.0,46.7894736842105,0.289473684210526,0.0,0.0394736842105263,0.0,1.6,69.1,1.1,Forward
27,186,11.0,70.7272727272727,0.454545454545455,0.0909090909090909,0.0,0.0,2.0,64.7,2.3,Forward
23,191,125.0,58.304,0.296,0.04,0.04,0.0,1.9,65.4,1.9,Forward
26,178,89.0,63.4943820224719,0.224719101123596,0.0449438202247191,0.168539325842697,0.0112359550561797,1.8,63.3,2.7,Forward
22,180,26.0,34.7692307692308,0.0,0.0,0.0384615384615384,0.0,0.9,70.9,0.6,Forward
24,180,72.0,29.8194444444444,0.0972222222222222,0.0555555555555555,0.0694444444444444,0.0,0.6,73.9,0.3,Forward
25,178,55.0,26.9454545454545,0.0727272727272727,0.0363636363636363,0.0727272727272727,0.0,0.8,69.2,0.9,Forward
23,183,21.0,16.8095238095238,0.0,0.0,0.0952380952380952,0.0,0.3,85.1,0.2,Forward
22,186,20.0,47.25,0.1,0.0,0.05,0.0,1.1,76.6,0.7,Forward
23,182,86.0,67.9302325581395,0.558139534883721,0.116279069767442,0.116279069767442,0.0116279069767441,2.8,68.2,1.2,Forward
23,183,50.0,32.28,0.1,0.06,0.08,0.0,0.8,58.8,1.0,Forward
35,188,84.0,35.9047619047619,0.130952380952381,0.0357142857142857,0.119047619047619,0.0,1.1,66.0,1.1,Forward
20,175,1.0,27.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,Forward
19,180,9.0,28.4444444444444,0.222222222222222,0.0,0.111111111111111,0.0,0.6,65.6,0.6,Forward
20,186,27.0,40.8148148148148,0.148148148148148,0.037037037037037,0.074074074074074,0.0,1.1,65.1,1.0,Forward
34,175,89.0,65.5280898876405,0.0337078651685393,0.0674157303370786,0.157303370786517,0.0,0.7,64.2,1.6,Forward
22,182,47.0,33.7659574468085,0.127659574468085,0.0212765957446808,0.0638297872340425,0.0,0.8,78.1,0.7,Forward
25,190,52.0,55.9807692307692,0.173076923076923,0.0384615384615384,0.153846153846154,0.0192307692307692,1.2,70.6,1.4,Forward
20,180,69.0,37.3478260869565,0.101449275362319,0.0289855072463768,0.0869565217391304,0.0,1.1,65.9,0.6,Forward
26,185,167.0,54.251497005988,0.239520958083832,0.029940119760479,0.0359281437125748,0.0,1.1,75.4,1.0,Forward
30,196,117.0,52.4871794871795,0.282051282051282,0.0683760683760683,0.0598290598290598,0.0,1.4,64.2,3.0,Forward
21,176,3.0,18.3333333333333,0.0,0.0,0.0,0.0,0.0,66.7,1.0,Forward
25,189,35.0,38.0285714285714,0.314285714285714,0.0,0.142857142857143,0.0,1.2,73.8,0.7,Forward
20,193,47.0,61.8085106382979,0.446808510638298,0.0212765957446808,0.191489361702128,0.0,2.1,73.2,1.9,Forward
35,190,119.0,53.3697478991597,0.26890756302521,0.100840336134454,0.042016806722689,0.0,2.1,68.9,2.4,Forward
24,184,25.0,74.16,0.16,0.2,0.24,0.0,2.6,74.4,1.4,Forward
18,185,54.0,35.1851851851852,0.203703703703704,0.0185185185185185,0.037037037037037,0.0,0.9,69.9,1.0,Forward
22,176,44.0,58.9090909090909,0.181818181818182,0.0909090909090909,0.0681818181818181,0.0,1.5,68.5,0.8,Forward
23,193,163.0,58.5766871165644,0.306748466257669,0.153374233128834,0.0920245398773006,0.0,1.8,74.1,0.5,Forward
17,185,5.0,56.4,0.0,0.0,0.0,0.0,0.8,54.2,0.6,Forward
34,169,117.0,74.1282051282051,0.521367521367521,0.0769230769230769,0.0854700854700854,0.0,3.1,83.9,0.7,Forward
33,189,364.0,66.2032967032967,0.376373626373626,0.137362637362637,0.0824175824175824,0.0,2.4,72.3,1.9,Forward
29,183,94.0,55.0744680851064,0.287234042553192,0.138297872340426,0.0425531914893617,0.0,1.5,72.6,0.6,Forward
33,184,202.0,57.5346534653465,0.227722772277228,0.0544554455445544,0.133663366336634,0.0,1.6,64.3,5.5,Forward
20,184,2.0,12.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,Forward
26,183,177.0,46.4124293785311,0.19774011299435,0.0338983050847457,0.0508474576271186,0.0,1.4,72.8,0.5,Forward
22,184,11.0,15.9090909090909,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0,0.5,83.9,0.0,Forward
16,172,3.0,6.66666666666667,0.0,0.0,0.0,0.0,0.3,100.0,0.0,Forward
24,179,29.0,39.3448275862069,0.241379310344828,0.0,0.0344827586206896,0.0,0.9,70.7,0.2,Forward
25,180,8.0,24.125,0.25,0.0,0.375,0.0,0.4,80.6,0.1,Forward
33,184,174.0,57.2241379310345,0.137931034482759,0.0459770114942528,0.103448275862069,0.0,1.4,69.1,1.1,Forward
38,193,627.0,70.4641148325359,0.435406698564593,0.135566188197767,0.114832535885167,0.0015948963317384,3.3,70.0,2.7,Forward
19,197,39.0,30.3333333333333,0.128205128205128,0.0512820512820512,0.153846153846154,0.0,1.0,57.6,1.6,Forward
21,181,27.0,21.3703703703704,0.074074074074074,0.037037037037037,0.074074074074074,0.0,0.7,78.7,0.1,Forward
30,189,67.0,49.0597014925373,0.373134328358209,0.0597014925373134,0.134328358208955,0.0,2.0,72.0,0.9,Forward
19,179,101.0,31.3762376237624,0.188118811881188,0.0594059405940594,0.0297029702970297,0.0,1.0,80.0,0.2,Forward
31,187,225.0,57.7022222222222,0.288888888888889,0.0533333333333333,0.08,0.0088888888888888,1.5,74.4,0.9,Forward
26,194,149.0,54.4093959731544,0.275167785234899,0.0268456375838926,0.0805369127516778,0.0,1.7,63.3,2.0,Forward
30,183,98.0,42.0408163265306,0.153061224489796,0.0816326530612244,0.153061224489796,0.010204081632653,1.3,65.2,1.0,Forward
24,184,40.0,45.225,0.2,0.1,0.15,0.0,1.2,66.9,0.6,Forward
22,183,31.0,26.1290322580645,0.129032258064516,0.129032258064516,0.0967741935483871,0.0,0.7,70.4,0.3,Forward
19,177,10.0,43.5,0.1,0.0,0.0,0.0,1.0,80.7,0.4,Forward
28,188,146.0,54.3835616438356,0.205479452054795,0.0410958904109589,0.0958904109589041,0.0068493150684931,1.5,69.4,1.4,Forward
32,193,136.0,41.0073529411765,0.205882352941176,0.0588235294117647,0.125,0.0073529411764705,1.5,56.6,2.2,Forward
27,191,76.0,46.9078947368421,0.144736842105263,0.0131578947368421,0.0131578947368421,0.0,0.8,72.5,1.0,Forward
21,187,18.0,31.1111111111111,0.0555555555555555,0.0,0.0,0.0,0.7,74.5,0.2,Forward
18,177,4.0,8.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,Forward
26,185,121.0,54.6776859504132,0.132231404958678,0.024793388429752,0.0909090909090909,0.0,1.3,67.7,1.5,Forward
21,180,14.0,68.7142857142857,0.428571428571429,0.0714285714285714,0.0714285714285714,0.0,2.2,79.8,0.5,Forward
24,182,164.0,56.0548780487805,0.164634146341463,0.0853658536585365,0.109756097560976,0.0,1.1,80.6,0.5,Forward
30,190,320.0,74.703125,0.4375,0.159375,0.075,0.003125,2.2,66.8,4.7,Forward
25,190,114.0,41.1754385964912,0.192982456140351,0.0263157894736842,0.0789473684210526,0.0,1.2,64.5,0.9,Forward
26,193,150.0,57.2866666666667,0.266666666666667,0.0666666666666666,0.0466666666666666,0.0,1.6,68.9,2.2,Forward
26,177,69.0,51.3623188405797,0.260869565217391,0.0289855072463768,0.115942028985507,0.0,1.1,66.8,0.7,Forward
31,195,223.0,67.8161434977579,0.304932735426009,0.0762331838565022,0.134529147982063,0.0,2.0,65.8,5.0,Forward
30,177,44.0,32.1136363636364,0.0454545454545454,0.0454545454545454,0.0681818181818181,0.0227272727272727,0.6,63.3,0.5,Forward
21,170,72.0,55.375,0.319444444444444,0.0694444444444444,0.152777777777778,0.0,1.7,58.7,0.5,Forward
30,189,9.0,9.55555555555556,0.0,0.0,0.333333333333333,0.0,0.2,44.0,1.3,Forward
21,195,2.0,26.5,0.0,0.0,0.0,0.0,0.5,87.5,0.0,Forward
25,178,50.0,45.36,0.14,0.04,0.18,0.02,1.2,70.1,1.1,Forward
26,183,131.0,51.618320610687,0.290076335877863,0.0458015267175572,0.0381679389312977,0.0,2.0,56.3,3.3,Forward
20,185,11.0,14.8181818181818,0.0,0.0,0.0,0.0,0.3,60.5,0.2,Forward
22,195,11.0,64.5454545454546,0.272727272727273,0.181818181818182,0.0909090909090909,0.0,2.4,53.5,2.7,Forward
21,178,3.0,43.0,0.0,0.0,0.0,0.0,0.3,64.3,0.0,Forward
33,190,222.0,63.027027027027,0.310810810810811,0.036036036036036,0.18018018018018,0.0,1.7,60.8,3.9,Forward
26,179,77.0,76.948051948052,0.428571428571429,0.0389610389610389,0.116883116883117,0.0,2.2,78.3,1.0,Forward
24,182,38.0,52.0789473684211,0.0526315789473684,0.0,0.157894736842105,0.0,1.0,65.5,3.5,Forward
21,171,26.0,23.1153846153846,0.0384615384615384,0.0,0.0,0.0,0.7,86.9,0.2,Forward
20,192,13.0,20.7692307692308,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.7,60.6,2.1,Forward
29,185,302.0,63.2715231788079,0.360927152317881,0.0827814569536423,0.0695364238410596,0.0,2.2,74.9,1.3,Forward
20,176,6.0,6.16666666666667,0.166666666666667,0.0,0.0,0.0,0.5,91.7,0.0,Forward
21,175,1.0,17.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Forward
33,186,221.0,52.7420814479638,0.226244343891403,0.0361990950226244,0.149321266968326,0.0090497737556561,2.2,78.1,0.8,Forward
21,177,5.0,15.8,0.0,0.0,0.2,0.0,0.0,50.0,0.6,Forward
19,177,4.0,11.25,0.0,0.0,0.0,0.0,0.0,66.7,0.5,Forward
29,184,31.0,46.9677419354839,0.129032258064516,0.032258064516129,0.032258064516129,0.0,1.1,67.7,0.5,Forward
30,180,43.0,47.6976744186047,0.116279069767442,0.0232558139534883,0.186046511627907,0.0,1.0,67.6,1.4,Forward
29,175,12.0,33.1666666666667,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,1.3,68.1,0.4,Forward
27,189,67.0,69.3432835820896,0.552238805970149,0.134328358208955,0.0597014925373134,0.0,2.0,73.6,1.1,Forward
26,184,114.0,30.5877192982456,0.114035087719298,0.0350877192982456,0.157894736842105,0.0087719298245614,0.9,60.9,0.8,Forward
33,190,258.0,60.2325581395349,0.36046511627907,0.0775193798449612,0.10077519379845,0.0,2.1,68.7,2.2,Forward
29,185,130.0,58.9461538461539,0.515384615384615,0.0461538461538461,0.2,0.0,2.4,70.2,1.9,Forward
21,182,28.0,34.8928571428571,0.142857142857143,0.0,0.0714285714285714,0.0,1.3,72.6,2.1,Forward
26,180,2.0,60.5,0.0,0.0,0.0,0.0,2.5,80.6,0.5,Forward
22,180,12.0,26.6666666666667,0.0833333333333333,0.0,0.25,0.0,0.6,61.2,0.3,Forward
19,185,18.0,29.0,0.0,0.0,0.0,0.0,1.2,69.3,1.1,Forward
21,180,24.0,31.3333333333333,0.0416666666666666,0.166666666666667,0.0,0.0,0.7,78.6,0.0,Forward
28,183,95.0,57.3157894736842,0.357894736842105,0.0947368421052631,0.0105263157894736,0.0,1.5,69.2,1.5,Forward
26,187,33.0,24.8484848484848,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.0,1.1,72.0,1.1,Forward
24,185,73.0,64.7123287671233,0.205479452054795,0.0958904109589041,0.0958904109589041,0.0136986301369863,1.5,72.6,1.5,Forward
22,178,51.0,54.7450980392157,0.411764705882353,0.0392156862745098,0.117647058823529,0.0196078431372549,2.1,71.3,0.4,Forward
18,182,4.0,21.0,0.0,0.0,0.0,0.0,0.3,75.0,0.0,Forward
23,183,11.0,72.6363636363636,0.272727272727273,0.0,0.0,0.0,2.5,63.5,1.5,Forward
23,176,14.0,23.2857142857143,0.0714285714285714,0.0,0.142857142857143,0.0,0.3,61.8,1.7,Forward
20,177,2.0,23.0,0.0,0.5,0.0,0.0,0.5,80.8,0.0,Forward
22,180,136.0,48.2941176470588,0.345588235294118,0.154411764705882,0.088235294117647,0.0,1.7,76.8,1.2,Forward
26,192,39.0,79.974358974359,0.435897435897436,0.0,0.205128205128205,0.0256410256410256,2.5,71.8,3.5,Forward
29,195,283.0,51.3851590106007,0.23321554770318,0.0424028268551236,0.148409893992933,0.0,1.4,59.8,3.2,Forward
25,189,17.0,28.5882352941177,0.0588235294117647,0.0,0.0,0.0,0.6,66.4,0.5,Forward
23,196,96.0,25.8125,0.114583333333333,0.0104166666666666,0.15625,0.0104166666666666,0.6,64.9,0.7,Forward
32,197,395.0,75.5240506329114,0.374683544303797,0.126582278481013,0.141772151898734,0.0025316455696202,2.1,69.6,2.6,Forward
33,188,56.0,38.2321428571429,0.196428571428571,0.0535714285714285,0.107142857142857,0.0178571428571428,1.2,60.7,2.0,Forward
17,175,2.0,6.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Forward
23,182,3.0,21.6666666666667,0.0,0.0,0.0,0.0,0.3,73.7,1.0,Forward
24,201,65.0,53.9230769230769,0.215384615384615,0.0769230769230769,0.169230769230769,0.0,1.4,58.7,2.1,Forward
21,176,24.0,23.3333333333333,0.125,0.0416666666666666,0.125,0.0,0.8,69.3,0.3,Forward
23,183,22.0,15.9090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,0.4,57.0,0.5,Forward
19,176,4.0,38.0,0.0,0.0,0.0,0.0,0.5,75.6,0.0,Forward
25,184,79.0,53.9240506329114,0.215189873417722,0.0253164556962025,0.177215189873418,0.0126582278481012,1.9,73.6,1.3,Forward
23,183,7.0,3.71428571428571,0.0,0.0,0.0,0.0,0.1,85.4,0.0,Forward
27,190,143.0,66.1258741258741,0.307692307692308,0.111888111888112,0.0979020979020979,0.0,1.9,62.3,3.0,Forward
26,187,91.0,51.7252747252747,0.175824175824176,0.0109890109890109,0.175824175824176,0.0109890109890109,1.5,73.0,1.5,Forward
24,182,8.0,81.125,0.25,0.0,0.25,0.0,1.6,69.3,0.5,Forward
23,171,12.0,54.4166666666667,0.166666666666667,0.0833333333333333,0.0,0.0,0.9,86.6,0.3,Forward
24,182,60.0,46.4666666666667,0.116666666666667,0.0833333333333333,0.05,0.0,1.3,64.4,1.5,Forward
22,178,8.0,28.375,0.125,0.0,0.125,0.0,0.5,86.0,0.5,Forward
21,185,8.0,29.75,0.0,0.0,0.25,0.0,0.8,67.3,0.3,Forward
27,182,113.0,61.2566371681416,0.300884955752212,0.0353982300884955,0.265486725663717,0.0,2.3,74.7,2.0,Forward
31,191,159.0,56.6729559748428,0.270440251572327,0.0754716981132075,0.125786163522013,0.0,1.6,72.4,1.5,Forward
31,190,91.0,35.4615384615385,0.120879120879121,0.0109890109890109,0.0879120879120879,0.0,0.7,74.2,1.7,Forward
28,185,12.0,70.1666666666667,0.25,0.0,0.166666666666667,0.0,1.5,75.4,1.2,Forward
21,190,13.0,77.0,0.0769230769230769,0.0,0.230769230769231,0.0,1.4,71.8,2.3,Forward
28,194,89.0,34.0674157303371,0.0674157303370786,0.0,0.101123595505618,0.0,1.0,61.7,2.3,Forward
27,180,119.0,65.0252100840336,0.310924369747899,0.0336134453781512,0.100840336134454,0.0,2.1,65.6,1.6,Forward
20,183,69.0,44.9710144927536,0.202898550724638,0.0434782608695652,0.0579710144927536,0.0,1.3,78.8,0.5,Forward
19,182,29.0,33.2413793103448,0.172413793103448,0.103448275862069,0.0689655172413793,0.0,1.0,76.3,0.7,Forward
18,192,4.0,15.75,0.0,0.0,0.0,0.0,0.0,52.8,1.3,Forward
23,193,16.0,16.75,0.0625,0.0,0.0,0.0,0.8,49.0,0.9,Forward
32,191,360.0,67.2611111111111,0.341666666666667,0.0583333333333333,0.0277777777777777,0.0,1.8,62.3,3.3,Forward
24,190,6.0,44.1666666666667,0.166666666666667,0.166666666666667,0.0,0.166666666666667,1.7,75.0,1.8,Forward
26,184,50.0,55.12,0.34,0.0,0.08,0.02,1.7,71.0,1.2,Forward
22,172,16.0,21.6875,0.125,0.0,0.0,0.0625,0.6,86.7,0.1,Forward
22,178,145.0,61.1241379310345,0.275862068965517,0.0482758620689655,0.0551724137931034,0.0068965517241379,1.6,83.6,0.3,Forward
28,189,152.0,58.7434210526316,0.394736842105263,0.0789473684210526,0.138157894736842,0.0131578947368421,2.0,68.0,2.6,Forward
22,174,119.0,60.5378151260504,0.310924369747899,0.151260504201681,0.0252100840336134,0.0,2.1,71.2,0.8,Forward
26,187,49.0,52.3265306122449,0.142857142857143,0.0408163265306122,0.0408163265306122,0.0204081632653061,1.4,68.0,1.0,Forward
21,184,11.0,27.8181818181818,0.0,0.0,0.0909090909090909,0.0,0.6,78.3,0.5,Forward
22,186,78.0,49.5,0.141025641025641,0.0512820512820512,0.102564102564103,0.0,1.4,66.4,1.1,Forward
23,175,38.0,55.6315789473684,0.157894736842105,0.0263157894736842,0.0526315789473684,0.0,1.5,65.2,0.6,Forward
22,185,37.0,41.1081081081081,0.243243243243243,0.108108108108108,0.162162162162162,0.0,1.2,59.5,2.3,Forward
19,188,5.0,12.2,0.2,0.0,0.0,0.0,0.4,80.0,0.0,Forward
28,178,119.0,47.8235294117647,0.277310924369748,0.100840336134454,0.0756302521008403,0.0,1.4,76.7,0.6,Forward
27,184,31.0,54.1612903225807,0.0,0.0,0.064516129032258,0.032258064516129,0.9,70.9,1.6,Forward
23,185,56.0,45.6428571428571,0.196428571428571,0.0178571428571428,0.0535714285714285,0.0,1.4,80.1,0.5,Forward
18,194,5.0,9.6,0.0,0.0,0.0,0.0,0.6,90.6,0.4,Forward
29,186,21.0,25.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.6,69.1,0.1,Forward
25,180,46.0,41.6956521739131,0.0434782608695652,0.0434782608695652,0.108695652173913,0.0,0.9,59.5,0.8,Forward
19,186,3.0,39.6666666666667,0.0,0.0,0.0,0.0,0.7,53.3,1.0,Forward
19,170,9.0,19.2222222222222,0.0,0.0,0.0,0.0,0.0,70.0,0.2,Forward
23,185,115.0,45.0,0.191304347826087,0.0695652173913043,0.0869565217391304,0.008695652173913,1.1,72.4,2.0,Forward
19,191,4.0,29.0,0.0,0.0,0.0,0.0,0.8,65.0,1.3,Forward
19,182,9.0,23.1111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.0,0.4,74.6,0.3,Forward
18,186,12.0,50.75,0.0,0.0,0.0833333333333333,0.0,0.7,84.1,0.3,Forward
28,191,13.0,49.6153846153846,0.0,0.0769230769230769,0.230769230769231,0.0,1.3,56.0,2.1,Forward
24,173,31.0,36.258064516129,0.0,0.032258064516129,0.225806451612903,0.0,0.9,64.3,0.4,Forward
21,183,12.0,77.6666666666667,0.333333333333333,0.0,0.166666666666667,0.0,1.8,73.3,1.2,Forward
30,187,157.0,48.9108280254777,0.21656050955414,0.0573248407643312,0.165605095541401,0.019108280254777,1.6,63.4,1.8,Forward
20,185,14.0,6.07142857142857,0.0,0.0,0.0,0.0,0.2,70.9,0.1,Forward
26,193,82.0,32.8780487804878,0.146341463414634,0.0121951219512195,0.0121951219512195,0.0,0.9,58.3,1.6,Forward
27,183,6.0,49.6666666666667,0.0,0.0,0.0,0.0,0.8,68.4,1.3,Forward
29,190,82.0,47.9878048780488,0.073170731707317,0.048780487804878,0.109756097560976,0.0121951219512195,0.8,61.6,3.3,Forward
27,192,82.0,46.1219512195122,0.219512195121951,0.0609756097560975,0.121951219512195,0.0,1.4,72.4,1.0,Forward
24,182,10.0,75.5,0.1,0.0,0.1,0.0,2.4,82.2,0.3,Forward
30,193,248.0,66.5403225806452,0.415322580645161,0.064516129032258,0.0685483870967741,0.0040322580645161,2.3,68.9,2.5,Forward
24,194,229.0,77.8908296943231,0.890829694323144,0.157205240174673,0.0917030567685589,0.0,3.4,71.8,1.3,Forward
24,183,76.0,42.0789473684211,0.131578947368421,0.0394736842105263,0.0263157894736842,0.0,0.8,67.2,1.3,Forward
24,195,12.0,23.5,0.166666666666667,0.0,0.0,0.0,0.7,53.3,0.8,Forward
21,178,14.0,34.4285714285714,0.0714285714285714,0.0714285714285714,0.214285714285714,0.0,1.3,72.0,0.5,Forward
21,180,14.0,13.9285714285714,0.0,0.0714285714285714,0.142857142857143,0.0,0.5,82.6,0.1,Forward
23,187,4.0,1.5,0.0,0.0,0.0,0.0,0.3,85.7,0.0,Forward
16,178,9.0,15.0,0.0,0.0,0.0,0.0,0.6,70.0,0.2,Forward
24,193,14.0,20.7857142857143,0.142857142857143,0.0,0.285714285714286,0.0,0.6,72.7,0.9,Forward
19,179,1.0,13.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,Forward
24,189,57.0,50.0701754385965,0.263157894736842,0.0175438596491228,0.0701754385964912,0.0,1.3,76.3,0.8,Forward
31,188,293.0,68.6689419795222,0.351535836177474,0.0921501706484641,0.174061433447099,0.0136518771331058,2.1,74.8,2.0,Forward
21,191,21.0,23.8571428571429,0.0952380952380952,0.0476190476190476,0.0,0.0,0.9,65.6,0.7,Forward
23,178,6.0,17.5,0.0,0.0,0.166666666666667,0.0,0.2,66.7,0.2,Forward
30,186,151.0,50.7483443708609,0.324503311258278,0.0198675496688741,0.0529801324503311,0.0,1.5,65.4,1.9,Forward
24,167,73.0,37.3424657534247,0.0410958904109589,0.0684931506849315,0.0547945205479452,0.0,0.6,76.5,0.0,Midfielder
31,183,298.0,67.4295302013423,0.140939597315436,0.174496644295302,0.197986577181208,0.0100671140939597,1.6,81.6,0.6,Midfielder
22,174,9.0,50.2222222222222,0.0,0.0,0.111111111111111,0.0,0.9,70.9,0.1,Midfielder
26,180,3.0,21.3333333333333,0.0,0.0,0.333333333333333,0.0,0.3,78.8,0.3,Midfielder
27,184,226.0,65.4203539823009,0.0884955752212389,0.0309734513274336,0.15929203539823,0.0088495575221238,1.0,74.2,0.8,Midfielder
19,173,9.0,31.1111111111111,0.0,0.0,0.0,0.0,0.2,79.6,0.2,Midfielder
23,175,206.0,74.0679611650485,0.184466019417476,0.189320388349515,0.174757281553398,0.0048543689320388,2.0,84.5,0.3,Midfielder
25,185,213.0,74.8075117370892,0.0516431924882629,0.0798122065727699,0.112676056338028,0.0187793427230046,1.1,82.3,0.5,Midfielder
23,172,35.0,64.5142857142857,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.0,0.7,86.4,0.6,Midfielder
19,178,39.0,57.6923076923077,0.0,0.0,0.17948717948718,0.0256410256410256,0.3,85.7,0.8,Midfielder
28,171,90.0,43.2,0.0666666666666666,0.0555555555555555,0.0777777777777777,0.0,0.6,75.3,0.3,Midfielder
20,182,3.0,31.3333333333333,0.0,0.0,0.666666666666667,0.0,0.0,94.1,0.0,Midfielder
23,170,61.0,72.4098360655738,0.147540983606557,0.19672131147541,0.0327868852459016,0.0,1.7,83.4,0.2,Midfielder
20,180,29.0,44.8620689655172,0.0,0.0344827586206896,0.137931034482759,0.0,0.4,87.9,0.1,Midfielder
27,180,92.0,66.1521739130435,0.0543478260869565,0.0652173913043478,0.0760869565217391,0.0108695652173913,1.0,81.5,0.4,Midfielder
25,164,36.0,58.2777777777778,0.194444444444444,0.0277777777777777,0.0555555555555555,0.0,1.7,71.1,0.7,Midfielder
25,175,135.0,62.5851851851852,0.0814814814814814,0.0666666666666666,0.22962962962963,0.0148148148148148,0.8,84.4,0.5,Midfielder
21,170,13.0,53.6923076923077,0.0,0.0,0.153846153846154,0.0,0.5,77.6,0.2,Midfielder
