Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2004.0,Gulbarga,143.0,234.0,160.0,Loam,Basin,27170.0,56.0,Ginger,57259.0,Zaid
2004.0,Gulbarga,9283.0,234.0,161.0,Loam,Basin,114744.0,57.0,Ginger,234779.0,Zaid
2004.0,Gulbarga,47200.0,3105.0,162.0,Loam,Basin,1402.0,57.5,Ginger,1493.0,Zaid
2004.0,Gulbarga,158.0,3105.0,163.0,Loam,Basin,23456.0,57.0,Ginger,64409.0,Zaid
2004.0,Gulbarga,8982.0,3105.0,164.0,Loam,Basin,107809.0,55.0,Ginger,249978.0,Zaid
2004.0,Gulbarga,46990.0,236.0,165.0,Loam,Basin,1132.0,56.0,Ginger,637.0,Zaid
2004.0,Gulbarga,103.0,236.0,166.0,Loam,Basin,23960.0,54.0,Ginger,43311.0,Zaid
2004.0,Gulbarga,8239.0,2903.1,167.0,Loam,Drip,126487.0,57.0,Coconut,200000.0,Zaid
2004.0,Gulbarga,44563.0,2903.1,168.0,Loam,Drip,804.0,57.5,Coconut,4847.0,Zaid
2004.0,Gulbarga,96.0,2903.1,169.0,Loam,Drip,30362.0,57.0,Coconut,51239.0,Zaid
2004.0,Gulbarga,6949.0,2996.6,170.0,Loam,Drip,124492.0,55.0,Coconut,216396.0,Zaid
2004.0,Gulbarga,44663.0,2996.6,171.0,Loam,Drip,792.0,56.0,Coconut,2644.0,Zaid
2004.0,Gulbarga,110.0,2996.6,172.0,Loam,Drip,34153.0,54.0,Coconut,44235.0,Zaid
2004.0,Gulbarga,6824.0,2903.1,173.0,Loam,Drip,132551.0,58.0,Coconut,203317.0,Zaid
2004.0,Gulbarga,43013.0,2903.1,174.0,Loam,Drip,338.0,58.0,Coconut,2134.0,Zaid
2004.0,Gulbarga,95.0,2903.1,175.0,Loam,Drip,22966.0,59.0,Coconut,45186.0,Zaid
2004.0,Gulbarga,6441.0,2996.6,176.0,Loam,Drip,131763.0,50.0,Coconut,238542.0,Zaid
2004.0,Gulbarga,4012.0,2996.6,177.0,Dry sandy ,Drip,404.0,54.0,Coconut,1516.0,Zaid
2004.0,Gulbarga,4877.0,2996.6,178.0,Dry sandy ,Drip,24184.0,53.0,Coconut,57259.0,Zaid
2004.0,Gulbarga,4930.0,3522.8,179.0,Dry sandy ,Drip,124387.0,52.0,Coconut,234779.0,Zaid
2004.0,Gulbarga,4954.0,3522.8,180.0,Dry sandy ,Drip,343.0,51.0,Coconut,1493.0,Zaid
2004.0,Gulbarga,5019.0,3522.8,181.0,Dry sandy ,Drip,23099.0,57.0,Coconut,64409.0,Zaid
2004.0,Gulbarga,5127.0,3729.8,182.0,Dry sandy ,Drip,117825.84,57.0,Coconut,249978.0,Zaid
2004.0,Gulbarga,5174.0,3729.8,183.0,Dry sandy ,Drip,336.0,60.0,Coconut,637.0,Zaid
2004.0,Gulbarga,5294.0,3729.8,184.0,Dry sandy ,Drip,22594.0,57.0,Coconut,43311.0,Zaid
2004.0,Gulbarga,5474.0,2746.2,185.0,Dry sandy ,Drip,116481.07,57.0,Coconut,24848.0,Zaid
2004.0,Gulbarga,5864.0,2746.2,186.0,Dry sandy ,Drip,316.0,54.0,Coconut,761.0,Zaid
2004.0,Gulbarga,7028.0,2746.2,187.0,Dry sandy ,Drip,21400.0,54.5,Coconut,45608.0,Zaid
2004.0,Gulbarga,7403.0,3360.0,188.0,Dry sandy ,Drip,122102.0,56.6,Coconut,234581.0,Zaid
2004.0,Gulbarga,7501.0,3360.0,189.0,Dry sandy ,Drip,382.0,55.5,Coconut,646.0,Zaid
2004.0,Gulbarga,7714.0,3360.0,190.0,Dry sandy ,Drip,19578.0,58.5,Coconut,43562.0,Zaid
2004.0,Madikeri,7856.0,3605.4,191.0,Dry sandy ,Drip,121037.0,59.5,Coconut,200000.0,Zaid
2004.0,Madikeri,32.0,3605.4,192.0,Dry sandy ,Drip,231.0,55.0,Coconut,4847.0,Zaid
2004.0,Madikeri,1.0,3605.4,193.0,Dry sandy ,Drip,18951.0,53.0,Coconut,51239.0,Zaid
2004.0,Madikeri,30.0,3512.4,194.0,Dry sandy ,Drip,110579.0,53.5,Coconut,216396.0,Zaid
2004.0,Madikeri,6.0,3512.4,195.0,Dry sandy ,Drip,221.0,52.5,Coconut,2644.0,Zaid
2004.0,Madikeri,15.0,3512.4,196.0,Dry sandy ,Drip,15362.0,56.0,Coconut,44235.0,Zaid
2004.0,Madikeri,4.0,3296.0,197.0,Dry sandy ,Drip,120373.0,57.0,Coconut,203317.0,Zaid
2004.0,Madikeri,39.0,3296.0,198.0,Dry sandy ,Drip,291.0,57.5,Coconut,2134.0,Zaid
2004.0,Madikeri,6.0,3296.0,199.0,Dry sandy ,Drip,17231.0,57.0,Coconut,45186.0,Zaid
2004.0,Madikeri,12.0,3550.0,200.0,Dry sandy ,Drip,119359.0,55.0,Coconut,238542.0,Zaid
2004.0,Madikeri,3.0,3550.0,201.0,Dry sandy ,Drip,283.0,56.0,Coconut,1516.0,Zaid
2004.0,Madikeri,17.0,3550.0,202.0,Dry sandy ,Drip,17690.0,54.0,Coconut,57259.0,Zaid
2004.0,Madikeri,3.0,3654.0,203.0,Dry sandy ,Drip,7157.0,58.0,Coconut,234779.0,Zaid
2004.0,Madikeri,9.0,3654.0,204.0,Dry sandy ,Drip,8700.0,58.0,Coconut,1493.0,Zaid
2004.0,Madikeri,21.0,3654.0,205.0,Dry sandy ,Drip,41266.0,59.0,Coconut,64409.0,Zaid
2004.0,Madikeri,11.0,233.0,206.0,Dry sandy ,Drip,8838.0,50.0,Coconut,249978.0,Zaid
2004.0,Madikeri,4.0,233.0,207.0,Dry sandy ,Drip,8954.0,54.0,Coconut,637.0,Zaid
2004.0,Madikeri,15.0,233.0,208.0,Dry sandy ,Drip,42915.0,53.0,Coconut,43311.0,Zaid
2004.0,Madikeri,8.0,234.0,209.0,Dry sandy ,Drip,9230.0,52.0,Coconut,24848.0,Zaid
2004.0,Madikeri,29.0,234.0,210.0,Dry sandy ,Drip,44313.0,51.0,Coconut,761.0,Zaid
2004.0,Madikeri,1.0,234.0,211.0,Dry sandy ,Basin,45820.0,57.0,Coconut,45608.0,Zaid
2004.0,Madikeri,13736.0,3105.0,212.0,Dry sandy ,Basin,49084.0,57.0,Coconut,234581.0,Zaid
2004.0,Madikeri,14003.0,3105.0,213.0,Dry sandy ,Basin,86311.0,60.0,Coconut,646.0,Zaid
2004.0,Madikeri,14179.0,3105.0,214.0,Dry sandy ,Basin,57642.0,57.0,Coconut,43562.0,Zaid
2004.0,Madikeri,14319.0,236.0,215.0,Dry sandy ,Basin,58405.0,57.0,Coconut,200000.0,Zaid
2004.0,Madikeri,14464.0,236.0,216.0,Dry sandy ,Basin,60751.0,54.0,Coconut,4847.0,Zaid
2004.0,Madikeri,14876.0,2903.1,217.0,Dry sandy ,Basin,109506.0,54.5,Coconut,51239.0,Zaid
2004.0,Madikeri,14976.0,2903.1,218.0,Dry sandy ,Basin,114.0,56.6,Coconut,216396.0,Zaid
2004.0,Madikeri,15009.0,2903.1,219.0,Dry sandy ,Basin,3.0,55.5,Coconut,2644.0,Zaid
2004.0,Madikeri,15114.0,2996.6,220.0,Dry sandy ,Basin,95.0,58.5,Coconut,44235.0,Zaid
2004.0,Chikmangaluru,16224.0,2996.6,221.0,Dry sandy ,Basin,19.0,59.5,Coconut,203317.0,Zaid
2004.0,Chikmangaluru,17095.0,2996.6,222.0,Dry sandy ,Basin,54.0,55.0,Coconut,2134.0,Zaid
2004.0,Chikmangaluru,17512.0,3522.8,27.0,Dry sandy ,Basin,13.0,53.0,Coconut,45186.0,Zaid
2004.0,Chikmangaluru,17587.0,3522.8,27.0,Dry sandy ,Basin,123.0,53.5,Coconut,238542.0,Zaid
2004.0,Chikmangaluru,17771.0,3522.8,27.0,Dry sandy ,Basin,19.0,52.5,Coconut,1516.0,Zaid
2004.0,Chikmangaluru,17825.0,3729.8,27.0,Dry sandy ,Basin,32.0,56.0,Coconut,57259.0,Zaid
2004.0,Chikmangaluru,3147.0,3729.8,27.0,Dry sandy ,Basin,8.0,57.0,Coconut,234779.0,Zaid
2004.0,Chikmangaluru,2578.0,3729.8,27.2,Dry sandy ,Basin,50.0,57.5,Coconut,1493.0,Zaid
2004.0,Chikmangaluru,1591.0,2746.2,27.2,Dry sandy ,Basin,10.0,57.0,Coconut,64409.0,Zaid
2004.0,Chikmangaluru,1298.0,2746.2,27.2,Dry sandy ,Basin,29.0,55.0,Coconut,249978.0,Zaid
2004.0,Chikmangaluru,4.0,2746.2,27.0,Dry sandy ,Basin,44.0,56.0,Coconut,200000.0,Zaid
2004.0,Chikmangaluru,1122.0,3360.0,27.0,Dry sandy ,Basin,33.0,54.0,Coconut,4847.0,Zaid
2004.0,Chikmangaluru,917.0,3360.0,27.0,Dry sandy ,Basin,14.0,58.0,Coconut,51239.0,Zaid
2004.0,Chikmangaluru,819.0,3360.0,27.0,Dry sandy ,Basin,56.0,58.0,Coconut,216396.0,Zaid
2004.0,Chikmangaluru,619.0,3605.4,27.0,Dry sandy ,Basin,26.0,59.0,Coconut,2644.0,Zaid
2004.0,Chikmangaluru,391.0,3605.4,27.0,Dry sandy ,Basin,98.0,50.0,Coconut,44235.0,Zaid
2004.0,Chikmangaluru,211.0,3605.4,27.2,Dry sandy ,Basin,3.0,54.0,Coconut,203317.0,Zaid
2004.0,Chikmangaluru,153.0,3512.4,27.2,Dry sandy ,Basin,58637.0,53.0,Coconut,2134.0,Zaid
2004.0,Chikmangaluru,111.0,3512.4,27.2,Dry sandy ,Basin,59777.0,52.0,Coconut,45186.0,Zaid
2004.0,Chikmangaluru,76.0,3512.4,27.1,Dry sandy ,Basin,60528.0,51.0,Coconut,238542.0,Zaid
2004.0,Chikmangaluru,53.0,3296.0,27.1,Dry sandy ,Basin,61126.0,57.0,Coconut,1516.0,Zaid
2004.0,Chikmangaluru,2688.0,3296.0,27.1,Dry sandy ,Basin,623687.0,57.0,Coconut,57259.0,Zaid
2004.0,Chikmangaluru,2311.0,3296.0,26.8,Dry sandy ,Basin,63504.0,60.0,Coconut,234779.0,Zaid
2004.0,Chikmangaluru,2188.0,3550.0,26.8,Dry sandy ,Basin,63931.0,57.0,Coconut,1493.0,Zaid
2004.0,Chikmangaluru,1998.0,3550.0,26.8,Dry sandy ,Basin,73730.0,57.0,Coconut,64409.0,Zaid
2004.0,Chikmangaluru,2006.0,3550.0,37.0,Dry sandy ,Basin,118416.0,54.0,Coconut,249978.0,Zaid
2004.0,Chikmangaluru,2034.0,3654.0,37.0,Dry sandy ,Basin,130132.0,54.5,Coconut,637.0,Zaid
2004.0,Chikmangaluru,2035.0,3654.0,37.0,Dry sandy ,Basin,154889.0,56.6,Coconut,43311.0,Zaid
2004.0,Chikmangaluru,2074.0,3654.0,38.0,Dry sandy ,Basin,171739.0,55.5,Coconut,24848.0,Zaid
2004.0,Chikmangaluru,2127.0,233.0,38.0,Dry sandy ,Basin,172475.0,58.5,Coconut,761.0,Zaid
2004.0,Chikmangaluru,2090.0,233.0,38.0,Dry sandy ,Basin,177939.0,59.5,Coconut,45608.0,Zaid
2004.0,Chikmangaluru,2059.0,233.0,39.0,Dry sandy ,Basin,313547.0,55.0,Coconut,234581.0,Zaid
2004.0,Chikmangaluru,2050.0,2903.1,39.0,Dry sandy ,Basin,2783.0,53.0,Coconut,646.0,Zaid
2004.0,Chikmangaluru,1865.0,2903.1,39.0,Dry sandy ,Spray,1533.0,53.5,Coconut,43562.0,Zaid
2004.0,Chikmangaluru,1841.0,2903.1,40.0,Dry sandy ,Spray,1647.0,52.5,Coconut,200000.0,Zaid
2004.0,Chikmangaluru,1799.0,2996.6,40.0,Dry sandy ,Spray,975.0,56.0,Coconut,4847.0,Zaid
2004.0,Chikmangaluru,1468.0,2996.6,40.0,Dry sandy ,Spray,2.0,57.0,Coconut,51239.0,Zaid
2004.0,Chikmangaluru,568.0,2996.6,41.0,Dry sandy ,Spray,836.0,57.5,Coconut,216396.0,Zaid
2004.0,Chikmangaluru,407.0,3522.8,41.0,Dry sandy ,Spray,806.0,57.0,Coconut,2644.0,Zaid
2004.0,Chikmangaluru,177.0,3522.8,41.0,Dry sandy ,Spray,880.0,55.0,Coconut,44235.0,Zaid
2004.0,Chikmangaluru,51.0,3522.8,42.0,Dry sandy ,Spray,770.0,56.0,Coconut,203317.0,Zaid
2004.0,Chikmangaluru,173.0,3729.8,42.0,Dry sandy ,Spray,395.0,54.0,Coconut,2134.0,Zaid
2004.0,Chikmangaluru,201.0,3729.8,42.0,Dry sandy ,Spray,187.0,58.0,Coconut,45186.0,Zaid
2004.0,Chikmangaluru,206.0,3729.8,43.0,Dry sandy ,Spray,187.0,58.0,Coconut,238542.0,Zaid
2004.0,Chikmangaluru,243.0,2746.2,43.0,Dry sandy ,Spray,121.0,59.0,Coconut,1516.0,Zaid
2004.0,Chikmangaluru,123.0,2746.2,27.0,Dry sandy ,Spray,103.0,50.0,Coconut,57259.0,Zaid
2004.0,Chikmangaluru,82.0,2746.2,27.0,Dry sandy ,Spray,71.0,54.0,Coconut,234779.0,Zaid
2004.0,Chikmangaluru,74.0,3360.0,27.0,Dry sandy ,Spray,3961.0,53.0,Coconut,1493.0,Zaid
2004.0,Chikmangaluru,18.0,3360.0,27.0,Dry sandy ,Spray,4247.0,52.0,Coconut,64409.0,Zaid
2004.0,Chikmangaluru,37.0,3360.0,27.0,Dry sandy ,Spray,3290.0,51.0,Coconut,249978.0,Zaid
2004.0,Chikmangaluru,35.0,3605.4,27.0,Dry sandy ,Spray,3138.0,57.0,Coconut,637.0,Zaid
2004.0,Chikmangaluru,5974.0,3605.4,27.2,Dry sandy ,Spray,3423.0,57.0,Coconut,43311.0,Zaid
2004.0,Chikmangaluru,6631.0,3605.4,27.2,Dry sandy ,Spray,3899.0,60.0,Coconut,24848.0,Zaid
2004.0,Chikmangaluru,6705.0,3512.4,27.2,Dry sandy ,Spray,4015.0,57.0,Coconut,761.0,Zaid
2004.0,Chikmangaluru,5876.0,3512.4,27.0,Dry sandy ,Spray,4279.0,57.0,Coconut,45608.0,Zaid
2004.0,Chikmangaluru,326.0,3512.4,27.0,Dry sandy ,Spray,4167.0,54.0,Coconut,234581.0,Zaid
2004.0,Chikmangaluru,6470.0,3296.0,27.0,Laterite,Spray,4479.0,54.5,Coconut,646.0,Zaid
2004.0,Chikmangaluru,6709.0,3296.0,27.0,Laterite,Spray,3699.0,56.6,Coconut,43562.0,Zaid
2004.0,Chikmangaluru,6186.0,3296.0,27.0,Laterite,Spray,4904.0,55.5,Coconut,200000.0,Zaid
2004.0,Chikmangaluru,6503.0,3550.0,27.0,Laterite,Spray,2821.0,58.5,Coconut,4847.0,Zaid
2004.0,Chikmangaluru,5220.0,3550.0,27.2,Laterite,Spray,3472.0,59.5,Coconut,51239.0,Zaid
2004.0,Chikmangaluru,4677.0,3550.0,27.2,Laterite,Spray,3647.0,55.0,Coconut,216396.0,Zaid
2004.0,Chikmangaluru,1279.0,3654.0,27.2,Laterite,Spray,393.0,53.0,Coconut,2644.0,Zaid
2004.0,Chikmangaluru,13283.0,3654.0,27.1,Laterite,Spray,167.0,53.5,Coconut,44235.0,Zaid
2004.0,Chikmangaluru,52119.0,3654.0,27.1,Laterite,Spray,71.0,52.5,Coconut,203317.0,Zaid
2013.0,Chikmangaluru,725.0,233.0,27.1,Laterite,Spray,52.0,56.0,Coconut,2134.0,Zaid
2014.0,Chikmangaluru,12885.0,233.0,26.8,Laterite,Spray,12.0,57.0,Coconut,45186.0,Zaid
2015.0,Chikmangaluru,51179.0,233.0,26.8,Laterite,Spray,51.0,57.5,Coconut,238542.0,Zaid
2016.0,Chikmangaluru,468.0,234.0,26.8,Laterite,Spray,61.0,57.0,Coconut,1516.0,Zaid
2017.0,Chikmangaluru,11841.0,234.0,37.0,Laterite,Spray,67.0,55.0,Coconut,200000.0,Zaid
2018.0,Chikmangaluru,50975.0,234.0,37.0,Laterite,Spray,62.0,56.0,Coconut,4847.0,Zaid
2004.0,Chikmangaluru,206.0,3105.0,37.0,Laterite,Spray,32.0,54.0,Coconut,51239.0,Zaid
2005.0,Chikmangaluru,10922.0,3105.0,38.0,Laterite,Spray,22.0,58.0,Coconut,216396.0,Zaid
2006.0,Chikmangaluru,51390.0,3105.0,38.0,Laterite,Spray,25.0,58.0,Coconut,2644.0,Zaid
2007.0,Chikmangaluru,177.0,236.0,38.0,Laterite,Spray,4.0,59.0,Coconut,44235.0,Zaid
2008.0,Chikmangaluru,10723.0,236.0,39.0,Laterite,Spray,9.0,50.0,Coconut,203317.0,Zaid
2009.0,Chikmangaluru,51709.0,2903.1,39.0,Laterite,Spray,12.0,54.0,Coconut,2134.0,Zaid
2010.0,Chikmangaluru,146.0,2903.1,39.0,Laterite,Drip,2089.0,53.0,Cocoa,45186.0,Zaid
2011.0,Hassan,10910.0,2903.1,40.0,Laterite,Drip,2810.0,52.0,Cocoa,238542.0,Zaid
2012.0,Hassan,51355.0,2996.6,40.0,Laterite,Drip,841.0,51.0,Cocoa,1516.0,Zaid
2013.0,Hassan,160.0,2996.6,40.0,Laterite,Drip,3550.0,57.0,Cocoa,57259.0,Zaid
2014.0,Hassan,10912.0,2996.6,41.0,Laterite,Drip,109.0,57.0,Cocoa,234779.0,Zaid
2015.0,Hassan,51353.0,3522.8,41.0,Laterite,Drip,3368.0,60.0,Cocoa,1493.0,Zaid
2016.0,Hassan,142.0,3522.8,41.0,Laterite,Drip,3671.0,57.0,Coffee,64409.0,Zaid
2017.0,Hassan,10505.0,3522.8,42.0,Laterite,Drip,2404.0,57.0,Coffee,249978.0,Zaid
2018.0,Hassan,51040.0,3729.8,42.0,Laterite,Drip,2805.0,54.0,Coffee,637.0,Zaid
2004.0,Hassan,154.0,3729.8,42.0,Laterite,Drip,2331.0,54.5,Coffee,43311.0,Zaid
2005.0,Hassan,10318.0,3729.8,43.0,Laterite,Drip,2088.0,56.6,Coffee,24848.0,Zaid
2006.0,Hassan,48083.0,2746.2,27.0,Laterite,Drip,2628.0,55.5,Coffee,761.0,Zaid
2007.0,Hassan,143.0,2746.2,27.0,Laterite,Drip,1939.0,58.5,Coffee,45608.0,Zaid
2008.0,Hassan,9283.0,2746.2,27.0,Alluvial,Drip,1871.0,59.5,Coffee,234581.0,Zaid
2009.0,Hassan,47200.0,3360.0,27.0,Alluvial,Drip,1868.0,55.0,Coffee,646.0,Zaid
2010.0,Hassan,158.0,3360.0,27.0,Alluvial,Drip,127919.0,53.0,Coffee,43562.0,Zaid
2011.0,Hassan,8982.0,3360.0,27.0,Alluvial,Drip,75340.0,53.5,Coffee,200000.0,Zaid
2012.0,Hassan,46990.0,3605.4,27.0,Alluvial,Drip,29170.0,52.5,Coffee,4847.0,Zaid
2013.0,Hassan,103.0,3605.4,27.0,Alluvial,Drip,1901.0,56.0,Coffee,51239.0,Zaid
2014.0,Hassan,8239.0,3605.4,27.2,Alluvial,Drip,972.0,57.0,Coffee,216396.0,Zaid
2015.0,Hassan,44563.0,3512.4,27.2,Alluvial,Drip,874.0,57.5,Coffee,2644.0,Zaid
2016.0,Hassan,96.0,3512.4,27.2,Alluvial,Drip,592.0,57.0,Cardamum,44235.0,Zaid
2017.0,Hassan,6949.0,3512.4,27.0,Alluvial,Drip,864.0,55.0,Cardamum,203317.0,Zaid
2018.0,Hassan,44663.0,3296.0,27.0,Alluvial,Drip,5373.0,56.0,Cardamum,2134.0,Zaid
2004.0,Hassan,110.0,3296.0,27.0,Alluvial,Drip,6589.0,54.0,Cardamum,45186.0,Zaid
2005.0,Hassan,6824.0,3296.0,27.0,Alluvial,Drip,5107.0,58.0,Cardamum,238542.0,Zaid
2006.0,Hassan,43013.0,3550.0,27.0,Alluvial,Drip,5518.0,58.0,Cardamum,1516.0,Zaid
2007.0,Hassan,95.0,3550.0,27.0,Alluvial,Drip,4912.0,59.0,Cardamum,57259.0,Zaid
2008.0,Hassan,6441.0,3550.0,27.2,Alluvial,Drip,3830.0,50.0,Cardamum,234779.0,Zaid
2009.0,Hassan,4012.0,3654.0,27.2,Alluvial,Drip,4.0,54.0,Cardamum,1493.0,Zaid
2010.0,Hassan,4877.0,3654.0,27.2,Alluvial,Drip,9.0,53.0,Cardamum,64409.0,Zaid
2011.0,Hassan,4930.0,3654.0,27.1,Alluvial,Drip,12.0,52.0,Cardamum,249978.0,Zaid
2012.0,Hassan,4954.0,233.0,27.1,Alluvial,Drip,2089.0,51.0,Cardamum,637.0,Zaid
2013.0,Hassan,5019.0,233.0,27.1,Alluvial,Drip,2810.0,57.0,Cardamum,43311.0,Zaid
2014.0,Hassan,5127.0,233.0,26.8,Alluvial,Drip,841.0,57.0,Cardamum,24848.0,Zaid
2015.0,Hassan,5174.0,2903.1,26.8,Alluvial,Drip,3550.0,60.0,Cardamum,761.0,Zaid
2016.0,Hassan,5294.0,2903.1,27.1,Alluvial,Drip,109.0,57.0,Pepper,45608.0,Zaid
2017.0,Hassan,5474.0,2903.1,27.1,Alluvial,Drip,3368.0,57.0,Pepper,234581.0,Kharif
2018.0,Hassan,5864.0,2996.6,26.8,Alluvial,Drip,3671.0,54.0,Pepper,646.0,Kharif
2004.0,Hassan,7028.0,2996.6,26.8,Alluvial,Drip,2404.0,54.5,Pepper,43562.0,Kharif
2005.0,Hassan,7403.0,2996.6,26.8,Alluvial,Drip,2805.0,56.6,Pepper,200000.0,Kharif
2006.0,Hassan,7501.0,3522.8,37.0,Alluvial,Drip,2331.0,55.5,Pepper,4847.0,Kharif
2007.0,Hassan,7714.0,3522.8,37.0,Alluvial,Drip,2088.0,58.5,Pepper,51239.0,Kharif
2008.0,Hassan,7856.0,3522.8,37.0,Red,Drip,2628.0,59.5,Pepper,216396.0,Kharif
2009.0,Hassan,32.0,3729.8,38.0,Red,Basin,1939.0,55.0,Pepper,2644.0,Kharif
2010.0,Hassan,1.0,3729.8,38.0,Red,Basin,1871.0,53.0,Pepper,44235.0,Kharif
2011.0,Hassan,30.0,3729.8,38.0,Red,Basin,1868.0,53.5,Pepper,203317.0,Kharif
2012.0,Hassan,6.0,2746.2,39.0,Red,Basin,127919.0,52.5,Pepper,2134.0,Kharif
2013.0,Hassan,15.0,2746.2,39.0,Red,Basin,75340.0,56.0,Pepper,45186.0,Kharif
2014.0,Hassan,4.0,2746.2,39.0,Red,Basin,29170.0,57.0,Pepper,238542.0,Kharif
2015.0,Hassan,39.0,3360.0,40.0,Red,Basin,1901.0,57.5,Pepper,1516.0,Kharif
2016.0,Hassan,6.0,3360.0,40.0,Red,Basin,972.0,57.0,Arecanut,200000.0,Kharif
2017.0,Hassan,12.0,3360.0,40.0,Red,Basin,874.0,55.0,Arecanut,4847.0,Kharif
2018.0,Hassan,3.0,3605.4,41.0,Red,Basin,592.0,56.0,Arecanut,51239.0,Kharif
2004.0,Hassan,17.0,3605.4,41.0,Red,Basin,864.0,54.0,Arecanut,216396.0,Kharif
2005.0,Hassan,3.0,3605.4,41.0,Red,Basin,5373.0,58.0,Arecanut,2644.0,Kharif
2006.0,Hassan,9.0,3512.4,42.0,Red,Basin,6589.0,58.0,Arecanut,44235.0,Kharif
2007.0,Hassan,21.0,3512.4,42.0,Red,Basin,5107.0,59.0,Arecanut,203317.0,Kharif
2008.0,Hassan,11.0,3512.4,27.0,Red,Basin,5518.0,50.0,Arecanut,2134.0,Kharif
2009.0,Hassan,4.0,3296.0,27.0,Red,Basin,4912.0,54.0,Arecanut,45186.0,Kharif
2010.0,Hassan,15.0,3296.0,27.0,Red,Basin,3830.0,53.0,Arecanut,238542.0,Kharif
2011.0,Hassan,8.0,3296.0,27.0,Red,Basin,4.0,52.0,Arecanut,1516.0,Kharif
2012.0,Hassan,29.0,3550.0,27.0,Red,Basin,9.0,51.0,Arecanut,57259.0,Kharif
2013.0,Hassan,1.0,3550.0,27.0,Red,Basin,12.0,57.0,Arecanut,234779.0,Kharif
2014.0,Hassan,13736.0,3550.0,27.2,Red,Basin,2089.0,57.0,Arecanut,1493.0,Kharif
2015.0,Hassan,14003.0,3654.0,27.2,Red,Basin,2810.0,60.0,Arecanut,64409.0,Kharif
2016.0,Hassan,14179.0,3654.0,27.2,Red,Basin,841.0,57.0,Ginger,249978.0,Kharif
2017.0,Hassan,14319.0,3654.0,27.0,Red,Basin,3550.0,57.0,Ginger,637.0,Kharif
2018.0,Hassan,14464.0,233.0,27.0,Red,Basin,109.0,54.0,Ginger,43311.0,Kharif
2004.0,Hassan,14876.0,233.0,27.0,Red,Basin,3368.0,54.5,Ginger,24848.0,Kharif
2005.0,Hassan,14976.0,233.0,27.0,Red,Basin,3671.0,56.6,Ginger,761.0,Kharif
2006.0,Hassan,15009.0,234.0,27.0,Red,Basin,2404.0,55.5,Ginger,45608.0,Kharif
2007.0,Hassan,15114.0,234.0,27.0,Red,Basin,2805.0,58.5,Ginger,234581.0,Kharif
2008.0,Hassan,16224.0,234.0,27.2,Red,Basin,2331.0,59.5,Ginger,646.0,Kharif
2009.0,Hassan,17095.0,3105.0,27.2,Red,Basin,2088.0,55.0,Ginger,43562.0,Kharif
2010.0,Hassan,17512.0,3105.0,27.2,Red,Basin,2628.0,53.0,Ginger,200000.0,Kharif
2011.0,Hassan,17587.0,3105.0,27.1,Red,Basin,1939.0,53.5,Ginger,4847.0,Kharif
2012.0,Hassan,17771.0,236.0,27.1,Red,Basin,1871.0,52.5,Ginger,51239.0,Kharif
2013.0,Hassan,17825.0,236.0,27.1,Red,Basin,1868.0,56.0,Ginger,216396.0,Kharif
2014.0,Hassan,3147.0,2903.1,26.8,Sandy,Basin,127919.0,57.0,Ginger,2644.0,Kharif
2015.0,Hassan,2578.0,2903.1,26.8,Sandy,Basin,75340.0,57.5,Ginger,44235.0,Kharif
2016.0,Hassan,1591.0,2903.1,26.8,Sandy,Basin,29170.0,57.0,Tea,203317.0,Kharif
2017.0,Hassan,1298.0,2996.6,37.0,Sandy,Basin,1901.0,55.0,Tea,2134.0,Kharif
2018.0,Hassan,4.0,2996.6,37.0,Sandy,Basin,972.0,56.0,Tea,45186.0,Kharif
2004.0,Hassan,1122.0,2996.6,37.0,Sandy,Basin,874.0,54.0,Tea,238542.0,Kharif
2005.0,Hassan,917.0,3522.8,38.0,Sandy,Basin,592.0,58.0,Tea,1516.0,Kharif
2006.0,Hassan,819.0,3522.8,38.0,Sandy,Basin,864.0,58.0,Tea,57259.0,Kharif
2007.0,Hassan,619.0,3522.8,38.0,Sandy,Spray,5373.0,59.0,Tea,234779.0,Kharif
2008.0,Hassan,391.0,3729.8,39.0,Sandy,Spray,6589.0,50.0,Tea,1493.0,Kharif
2009.0,Hassan,211.0,3729.8,39.0,Sandy,Spray,5107.0,54.0,Tea,64409.0,Kharif
2010.0,Hassan,153.0,3729.8,39.0,Sandy,Spray,5518.0,53.0,Tea,249978.0,Kharif
2011.0,Hassan,111.0,2746.2,40.0,Sandy,Spray,4912.0,52.0,Tea,637.0,Kharif
2012.0,Hassan,76.0,2746.2,40.0,Sandy,Spray,3830.0,51.0,Tea,43311.0,Kharif
2013.0,Hassan,53.0,2746.2,40.0,Sandy,Spray,313547.0,57.0,Tea,24848.0,Kharif
2014.0,Hassan,2688.0,3360.0,41.0,Sandy,Spray,2783.0,57.0,Tea,761.0,Kharif
2015.0,Hassan,2311.0,3360.0,41.0,Sandy,Spray,1533.0,60.0,Tea,45608.0,Kharif
2016.0,Hassan,2188.0,3360.0,41.0,Sandy,Spray,1647.0,57.0,Paddy,234581.0,Kharif
2017.0,Hassan,1998.0,3605.4,42.0,Sandy,Spray,975.0,57.0,Paddy,646.0,Kharif
2018.0,Hassan,2006.0,3605.4,42.0,Sandy,Spray,2.0,54.0,Paddy,43562.0,Kharif
