spid,commeqta,llploans,costtoincome,roe,liqassta,size,rating
108337,0.148634,0.026396,0.375567,0.368866,0.207794,17.923662,good
307974,0.134082,0.038088,0.662137,0.091277,0.189948,17.52021,good
265953,0.160381,0.021012,0.591839,0.10265,0.195632,17.924102,good
384374,0.070546,0.008567,0.438469,0.269638,0.163425,15.779357,good
329934,0.039791,0.017547,0.505506,0.363053,0.24427,16.456575,good
364695,0.048455,0.008514,0.671722,0.17721,0.299735,16.381099,good
363498,0.122296,0.04099,0.697767,-0.059958,0.065355,17.439098,good
175172,0.161749,0.029956,0.813068,0.033591,0.070103,18.715765,good
368456,0.121284,0.043122,0.630815,0.043522,0.159417,18.890634,good
364859,0.134403,0.019307,0.471554,0.30577,0.025537,19.057756,good
112122,0.066726,0.031236,0.3413,0.2094,0.419824,19.125059,good
249132,0.096423,0.021916,0.545752,0.231264,0.442213,15.955835,good
303305,0.044284,0.021863,0.569414,0.215673,0.308711,19.432129,good
242330,0.067978,0.044694,0.563023,0.21788,0.040493,15.71259,good
316600,0.145287,0.036219,0.631642,0.382071,0.082896,19.4736,good
284039,0.135105,0.017259,0.84918,0.301775,0.099294,18.918137,good
283901,0.138705,0.016456,0.495627,-0.065506,0.41835,19.319751,good
319953,0.136177,0.01272,0.828696,-0.05461,0.132476,19.416135,good
356282,0.015405,0.01221,0.445244,0.368981,0.103103,16.856105,good
367657,0.101908,0.038749,0.516101,-0.052872,0.038553,16.626283,good
276821,0.114301,0.039192,0.357266,0.229311,0.103097,16.310733,good
401796,0.016059,0.031946,0.687068,0.173644,0.416285,19.29794,good
133298,0.078712,0.012132,0.412559,0.240977,0.104841,16.811213,good
185903,0.164332,0.031157,0.348386,-0.005687,0.366317,18.492267,good
355235,0.139779,0.055439,0.629389,0.169833,0.286896,16.024822,good
116995,0.03669,0.049113,0.736848,0.205728,0.250462,17.39083,good
388079,0.080189,0.05707,0.762373,0.350024,0.462055,18.556059,good
107203,0.042012,0.032086,0.344122,-0.065662,0.180021,16.021672,good
120396,0.087347,0.016656,0.826337,0.075529,0.305088,17.530107,good
209221,0.097577,0.004718,0.516127,0.248537,0.442778,16.801171,good
209486,0.154593,0.003862,0.648144,-0.008945,0.278596,17.321428,good
265044,0.061031,0.052727,0.44837,0.07368,0.026662,16.455506,good
193333,0.079288,0.024967,0.420245,0.185763,0.239257,16.54555,good
399920,0.1605,0.006735,0.457379,0.312143,0.090398,18.971866,good
392716,0.061671,0.027304,0.709379,0.31983,0.18398,16.175301,good
179874,0.084799,0.031965,0.638622,0.350034,0.045723,19.347758,good
324286,0.062594,0.046483,0.807927,0.210412,0.139677,18.444227,good
152705,0.08312,0.033021,0.760573,0.075336,0.321252,17.897825,good
176276,0.138363,0.016309,0.628928,0.009374,0.376899,18.83849,good
362793,0.05696,0.012111,0.722763,-0.005996,0.19706,18.609844,good
379438,0.023656,0.002024,0.617316,0.25776,0.395032,19.419729,good
369257,0.15556,0.037935,0.612656,0.080591,0.084177,17.988339,good
137787,0.082101,0.029774,0.419541,-0.036386,0.343066,18.613802,good
401986,0.082891,0.043391,0.522913,0.287323,0.211307,18.388942,good
293386,0.048991,0.034543,0.622073,0.15837,0.313288,17.556039,good
345536,0.032293,0.055282,0.794629,0.110353,0.099516,19.034412,good
362984,0.092753,0.053792,0.743229,-0.039929,0.141657,17.211268,good
299380,0.162043,0.029952,0.83306,0.127609,0.455981,16.815478,good
293986,0.108763,0.02807,0.408711,0.381424,0.033931,16.85938,good
342176,0.059717,0.039222,0.805279,0.024119,0.395471,18.060752,good
201548,0.109012,0.026633,0.408456,0.205868,0.064608,16.811038,good
222256,0.088964,0.027035,0.383199,0.136157,0.465285,16.729136,good
363277,0.052021,0.058332,0.788708,0.0008,0.321961,19.36272,good
108610,0.057372,0.002402,0.542988,0.240827,0.191156,18.181528,good
223312,0.102474,0.045811,0.841217,0.348022,0.458332,19.119889,good
360711,0.023739,0.021917,0.811775,0.279139,0.408782,16.62439,good
399492,0.105289,0.03178,0.60865,0.189053,0.331621,16.875994,good
330897,0.139308,0.018315,0.67985,0.294253,0.261851,18.778672,good
205057,0.022311,0.021862,0.750593,0.359521,0.274441,15.701901,good
131324,0.031607,0.022774,0.397168,0.286217,0.158808,16.110848,good
373947,0.139534,0.020308,0.50985,0.1831,0.411132,16.908574,good
220882,0.024235,0.057522,0.704726,0.068593,0.171678,18.149345,good
192494,0.022122,0.056659,0.82971,0.10844,0.170787,19.236828,good
128363,0.1393,0.03289,0.67034,0.0119,0.195989,18.574695,good
392627,0.045504,0.021706,0.378111,0.102349,0.187693,17.228645,good
322192,0.096801,0.04555,0.4226,0.372891,0.20643,18.962562,good
146192,0.131234,0.057738,0.757935,-0.034359,0.324009,19.087771,good
321312,0.04195,0.02926,0.547817,0.163048,0.143925,18.380083,good
263740,0.067403,0.009279,0.475874,0.063422,0.382263,16.786119,good
349946,0.027657,0.046115,0.74349,0.044465,0.403593,17.5432,good
196830,0.085693,0.04408,0.576408,0.366272,0.325301,16.134658,good
112847,0.091095,0.053315,0.439371,0.120836,0.212097,18.211026,good
260883,0.038355,0.024156,0.564006,0.02146,0.402141,18.554451,good
300899,0.027012,0.002813,0.376366,0.250595,0.162963,16.926843,good
192066,0.021357,0.013285,0.546894,0.214781,0.422323,18.620942,good
387676,0.143384,0.016923,0.62914,0.266753,0.287487,19.076213,good
250652,0.036974,0.027699,0.473774,-0.060689,0.101066,17.027721,good
162058,0.093952,0.011296,0.554107,-0.056666,0.08459,17.79923,good
366645,0.061504,0.037917,0.71767,0.25531,0.320106,17.986742,good
156513,0.133243,0.006654,0.854965,0.144886,0.457224,15.799688,good
236854,0.094983,0.00225,0.779776,0.137974,0.231845,15.85967,good
196081,0.171815,0.026301,0.776485,0.159891,0.435951,18.960328,good
314311,0.143421,0.036261,0.613527,0.163893,0.211813,18.860685,good
198497,0.036137,0.039585,0.846117,0.318175,0.046698,19.020238,good
232587,0.095378,0.040715,0.56013,0.030646,0.255559,18.860246,good
230679,0.067323,0.047973,0.819082,0.253812,0.25531,18.095308,good
330923,0.08263,0.033758,0.852987,0.148111,0.404873,18.056413,good
129891,0.089244,0.057182,0.407978,0.320303,0.078631,17.469462,good
362074,0.016239,0.02882,0.693527,0.320893,0.12684,17.061647,good
163767,0.118541,0.018392,0.48139,0.128799,0.25873,16.151485,good
280614,0.103323,0.002491,0.615012,0.302382,0.127978,18.417499,good
147843,0.051068,0.037028,0.638301,0.09603,0.150358,17.661593,good
317774,0.176614,0.02248,0.790443,0.310369,0.425784,17.372398,good
290183,0.026081,0.049617,0.710716,0.341243,0.414214,18.455627,good
109571,0.104798,0.014939,0.555756,0.123021,0.135825,16.278463,good
395649,0.066675,0.021874,0.369764,0.277953,0.158621,16.149785,good
388825,0.100809,0.029945,0.528362,0.191241,0.314977,16.23619,good
183012,0.075822,0.042495,0.443086,-0.014828,0.4011,17.262074,good
392879,0.136176,0.023797,0.663013,0.109305,0.370037,17.80974,good
323532,0.074279,0.025931,0.856932,0.35336,0.029178,16.271448,good
359324,0.125835,0.002091,0.67397,0.346969,0.228841,16.602439,good
352244,0.024878,0.017218,0.490017,0.270333,0.06323,19.207261,good
364896,0.022715,0.014981,0.52893,0.22281,0.403476,19.27392,good
289190,0.117397,0.011776,0.750829,0.147519,0.085923,18.086456,good
201508,0.107247,0.055437,0.83213,0.148416,0.146803,16.253462,good
142603,0.147584,0.001454,0.750069,0.150789,0.155242,16.673864,good
181019,0.147191,0.054088,0.719488,0.094759,0.447924,16.583756,good
225443,0.02805,0.004911,0.496144,-0.048325,0.339482,17.607879,good
234437,0.113835,0.03538,0.425722,0.042217,0.190863,19.013683,good
395239,0.129866,0.048112,0.38845,0.083812,0.374122,16.606917,good
126109,0.149426,0.013814,0.485978,0.227658,0.168013,16.354137,good
356809,0.04477,0.046888,0.496909,0.157245,0.45953,17.125415,good
387111,0.150787,0.008583,0.358408,0.107177,0.409055,17.407407,good
170095,0.032476,0.009961,0.383822,-0.070768,0.095446,17.214869,good
200671,0.066255,0.05652,0.421074,0.174455,0.132038,17.156834,good
365733,0.110634,0.050041,0.371825,0.3037,0.38897,18.514045,good
204812,0.105257,0.015019,0.768044,0.068349,0.210906,19.145452,good
101624,0.072994,0.014907,0.676404,0.376487,0.231453,16.066735,good
312072,0.036385,0.032719,0.480702,0.042863,0.227544,16.464615,good
124127,0.146168,0.015362,0.809998,0.188942,0.076043,18.029362,good
143463,0.148555,0.029894,0.564618,0.094923,0.21381,19.3562,good
361187,0.052386,0.050974,0.819584,0.290208,0.223531,16.849825,good
205611,0.044976,0.053915,0.804546,0.301829,0.275003,16.886323,good
273975,0.03327,0.007632,0.655902,0.194533,0.141757,15.859636,good
156610,0.162676,0.027921,0.455882,0.301228,0.348165,17.853863,good
290322,0.029999,0.023877,0.705292,0.3188,0.367704,16.806429,good
241049,0.165835,0.034655,0.343657,0.098472,0.136309,16.338077,good
127043,0.048949,0.017849,0.441751,-0.043048,0.098262,19.004322,good
260258,0.13978,0.054594,0.703422,0.318637,0.228048,18.993682,good
231134,0.093782,0.026409,0.507336,0.238124,0.063385,16.172548,good
215252,0.03837,0.050241,0.375418,0.237029,0.047416,15.937605,good
226110,0.155286,0.014095,0.472106,0.289721,0.396036,17.496091,good
359363,0.036793,0.049396,0.512604,0.182684,0.055047,16.652848,good
346023,0.108068,0.047901,0.734881,-0.029485,0.458669,15.838518,good
264038,0.147431,0.028844,0.37066,0.374465,0.359107,16.102722,good
218330,0.032286,0.00977,0.659948,0.102171,0.029978,16.073856,good
212558,0.116083,0.039883,0.759614,0.137385,0.307939,17.856534,good
387577,0.061001,0.003775,0.816454,0.171219,0.390834,16.423144,good
132187,0.105308,0.005008,0.83523,0.342874,0.252837,18.499185,good
270944,0.087067,0.043061,0.836579,0.327873,0.422696,17.72276,good
306702,0.131666,0.005713,0.769608,-0.046217,0.290109,18.047727,good
141323,0.038356,0.025164,0.584547,0.19689,0.365526,17.445266,good
135102,0.1607,0.018143,0.462781,-0.044505,0.10306,18.960209,good
116564,0.05295,0.028413,0.707097,0.010784,0.329489,18.568499,good
233547,0.092297,0.036149,0.349773,0.283637,0.37035,16.23867,good
314934,0.03772,0.020217,0.676381,0.029347,0.30248,18.436662,good
146080,0.066718,0.05304,0.45437,0.292059,0.286377,18.656044,good
236160,0.150162,0.018935,0.739184,0.18611,0.256359,17.049293,good
231314,0.052836,0.019662,0.65239,0.292249,0.198931,16.255908,good
243893,0.173703,0.057524,0.508415,-0.024926,0.307256,16.899697,good
214670,0.050231,0.058661,0.719364,-0.036032,0.070943,18.120278,good
171519,0.061659,0.039541,0.817948,0.263984,0.247962,18.893269,good
318045,0.141271,0.025997,0.552987,0.220894,0.192327,15.723558,good
218506,0.050563,0.037508,0.392846,0.106005,0.443353,15.824428,good
221791,0.045956,0.029374,0.67357,-0.063825,0.373821,17.610246,good
393758,0.072954,0.020857,0.406775,-0.02449,0.317125,19.138367,good
183137,0.132111,0.008512,0.373365,0.031609,0.455238,19.318128,good
309981,0.17175,0.018186,0.564821,0.063582,0.163153,17.923563,good
124589,0.11501,0.031419,0.459745,-0.070903,0.15906,16.827379,good
365618,0.024223,0.025119,0.680815,-0.051113,0.281862,18.143726,good
191497,0.03092,0.046837,0.717056,-0.019063,0.314493,16.027058,good
117151,0.17612,0.041934,0.726517,0.115651,0.135668,19.411984,good
140058,0.143869,0.028016,0.52126,0.150629,0.165337,17.55476,good
118456,0.071318,0.013282,0.496726,0.370826,0.280865,18.404407,good
219493,0.158593,0.010867,0.777986,0.186456,0.455141,18.380602,good
229808,0.021896,0.045047,0.853198,-0.011193,0.380857,16.926615,good
120325,0.030967,0.038096,0.787628,0.031629,0.19031,15.768922,good
295165,0.12098,0.058922,0.801958,0.29003,0.457673,16.347508,good
200172,0.148543,0.025189,0.761599,0.292287,0.261758,17.33501,good
291679,0.157998,0.057575,0.406427,0.102118,0.175814,16.459466,good
244205,0.054953,0.055566,0.691954,0.162569,0.28409,18.094987,good
288893,0.025407,0.055416,0.776285,-0.068365,0.397607,19.189992,good
208539,0.134278,0.011266,0.83186,0.124655,0.407153,16.054979,good
259103,0.054484,0.021257,0.824342,0.336853,0.318004,18.766868,good
330937,0.146059,0.048759,0.773966,0.121609,0.175655,19.34911,good
230168,0.146883,0.052499,0.41715,0.020197,0.333778,17.299443,good
339568,0.111837,0.056695,0.57297,0.053179,0.335665,16.269921,good
303842,0.087439,0.017359,0.381208,0.292673,0.34523,18.771906,good
146652,0.02435,0.012169,0.454429,0.301782,0.38065,19.08834,good
353249,0.143818,0.014777,0.638768,0.069976,0.422728,18.46972,good
312030,0.031815,0.053313,0.753997,-0.046799,0.401122,15.882017,good
302872,0.017783,0.02643,0.820397,0.170036,0.350697,18.036929,good
216712,0.149782,0.008003,0.341724,0.068946,0.319174,16.559497,good
118168,0.165037,0.05203,0.418239,-0.006356,0.346876,17.395742,good
259893,0.09556,0.052174,0.36804,0.354404,0.363543,18.125458,good
111689,0.050624,0.051631,0.600013,0.109646,0.358674,17.14162,good
159687,0.018185,0.044268,0.733558,0.008696,0.326321,16.207306,good
288673,0.145698,0.026505,0.56386,-0.058381,0.037185,19.437806,good
185109,0.063533,0.04551,0.700104,0.281322,0.240787,18.258835,good
136386,0.110857,0.011231,0.612837,0.296215,0.129934,17.255927,good
305716,0.159863,0.047066,0.771354,0.153643,0.41226,19.132341,good
293065,0.116231,0.02405,0.534512,0.314883,0.061647,18.528002,good
381851,0.113661,0.044012,0.711749,0.361118,0.321148,16.510175,good
266673,0.130348,0.007302,0.706861,0.053306,0.199553,18.99508,good
268852,0.024453,0.04956,0.59749,0.096001,0.156651,16.866556,good
183619,0.155315,0.058408,0.738862,0.035717,0.386046,17.187471,good
247191,0.021215,0.001636,0.713086,0.128036,0.039818,16.088334,good
363356,0.05335,0.056208,0.83034,0.375961,0.298487,15.751648,good
100585,0.06678,0.047236,0.488115,0.370226,0.440036,15.848121,good
282045,0.017305,0.044911,0.635777,0.221916,0.309752,18.474421,good
271419,0.112959,0.056147,0.392101,0.169798,0.196296,17.888705,good
108595,0.032758,0.008467,0.596161,0.251969,0.419341,19.177129,good
269752,0.05459,0.057137,0.628965,0.106562,0.44259,18.018047,good
300337,0.13075,0.013827,0.624219,-0.063245,0.068771,16.67876,good
216252,0.06154,0.036051,0.589916,0.069674,0.426902,15.997991,good
260799,0.068339,0.016428,0.622313,0.120374,0.258162,17.553131,good
347568,0.025865,0.009853,0.648107,0.115863,0.315722,17.675538,good
342791,0.12201,0.047661,0.672694,0.333225,0.402274,16.383254,good
161064,0.099166,0.028511,0.773664,0.323198,0.348402,16.019906,good
340912,0.04869,0.014009,0.855124,-0.020702,0.285996,15.767475,good
351211,0.099694,0.025943,0.730989,0.227007,0.271112,19.380113,good
343737,0.045511,0.031269,0.598036,0.210625,0.446858,16.665343,good
396759,0.145028,0.027969,0.492155,0.262104,0.306035,16.653492,good
386676,0.162759,0.038518,0.80319,-0.034794,0.109304,16.213202,good
321489,0.115649,0.036425,0.75485,0.184259,0.225285,17.467463,good
279162,0.051482,0.02675,0.574673,0.106327,0.238006,19.335788,good
357394,0.040145,0.013193,0.487597,0.321542,0.415295,15.806566,good
225804,0.158331,0.058476,0.377333,0.262726,0.440984,15.78852,good
259270,0.141073,0.035913,0.469198,0.140196,0.109394,15.926215,good
307345,0.074884,0.056835,0.463635,-0.058956,0.144825,15.76092,good
195816,0.103059,0.019024,0.61281,0.329105,0.041499,17.52245,good
397536,0.064712,0.002833,0.598815,0.239463,0.203324,15.790878,good
280555,0.09096,0.057343,0.567823,0.161185,0.236246,16.67817,good
374043,0.051572,0.017712,0.562683,0.22878,0.303409,16.674146,good
340857,0.1752,0.016445,0.464766,0.297806,0.081146,18.778056,good
189150,0.03658,0.052384,0.717313,0.215522,0.217332,17.801972,good
177186,0.070178,0.017031,0.487062,0.16889,0.124046,16.34262,good
252832,0.063359,0.058068,0.655161,0.326973,0.424113,19.323414,good
282776,0.067322,0.037159,0.748723,0.220624,0.340129,18.847471,good
269767,0.128739,0.02179,0.656445,0.152989,0.465116,18.402496,good
281776,0.100575,0.052233,0.803546,0.211326,0.389521,16.234282,good
347240,0.134159,0.019683,0.769473,-0.05591,0.076593,18.860209,good
237336,0.106871,0.027772,0.830233,0.299633,0.227401,17.287253,good
234238,0.098298,0.020668,0.60503,0.03209,0.283397,18.378513,good
130779,0.048531,0.039597,0.633287,0.09678,0.16765,16.934718,good
238877,0.128074,0.003761,0.539775,-0.021359,0.459333,16.929254,good
285590,0.076648,0.041661,0.532707,-0.027147,0.278345,17.835483,good
351065,0.059861,0.023274,0.823657,0.306191,0.291257,18.83884,good
204994,0.162831,0.044349,0.679642,0.38334,0.37314,18.741418,good
306311,0.082331,0.054004,0.81297,0.286469,0.308758,17.978804,good
369165,0.049819,0.024511,0.684373,-0.053711,0.290592,16.249711,good
142067,0.028867,0.012207,0.823229,0.151069,0.29028,16.109928,good
331711,0.161765,0.011356,0.358664,0.041188,0.232735,19.073477,good
156361,0.082756,0.045516,0.684513,0.200852,0.353426,18.957281,good
294622,0.03572,0.019053,0.753541,0.065597,0.258391,16.170358,good
261412,0.050361,0.004639,0.68854,0.016217,0.419606,19.142954,good
294935,0.071,0.052826,0.649062,0.282405,0.160587,18.259196,good
184131,0.116119,0.028202,0.50237,0.195228,0.118137,16.051403,good
104442,0.165576,0.032821,0.551146,0.269883,0.072651,16.206053,good
176895,0.07996,0.023252,0.797089,0.179655,0.035628,17.36888,good
155983,0.153898,0.019,0.411852,0.00494,0.273547,16.365223,good
196004,0.074299,0.00816,0.455718,-0.008395,0.156249,19.201192,good
202195,0.034101,0.052692,0.539907,0.377538,0.116587,17.340274,good
134065,0.065658,0.012222,0.7514,0.367797,0.340346,17.716955,good
296581,0.176763,0.056701,0.339719,0.174451,0.233526,17.389368,good
237133,0.175641,0.008498,0.798538,0.359,0.199326,18.77802,good
296357,0.027725,0.057756,0.469581,0.017316,0.451181,17.695064,good
375148,0.120645,0.056686,0.811015,0.031221,0.334462,17.333522,good
356102,0.082738,0.057004,0.502777,-0.063566,0.115824,16.359306,good
188545,0.057552,0.042292,0.384084,-0.026368,0.414686,19.227813,good
111710,0.073283,0.017008,0.356243,0.022786,0.161412,18.472239,good
384025,0.169597,0.016996,0.680586,0.067834,0.11848,17.189076,good
313377,0.109327,0.051679,0.508062,0.186473,0.224543,18.96273,good
265258,0.03106,0.027578,0.497848,0.23396,0.163403,17.803884,good
178855,0.089329,0.050792,0.744591,0.292932,0.056757,18.383459,good
388622,0.165725,0.016906,0.428889,0.005302,0.092992,19.181968,good
309032,0.127235,0.01706,0.760601,-0.050837,0.274486,16.63484,good
377853,0.117292,0.009913,0.435907,0.36903,0.054159,19.279674,good
318235,0.067791,0.010762,0.742173,0.28012,0.341079,17.607736,good
116162,0.152707,0.050411,0.746821,0.116064,0.143908,17.118044,good
206718,0.143226,0.03528,0.691648,0.289172,0.094947,18.910038,good
383227,0.127514,0.034087,0.749386,0.147969,0.402443,16.952606,good
401991,0.133061,0.023232,0.792862,0.106412,0.391549,15.908809,good
169604,0.154073,0.015592,0.754232,0.355965,0.036625,18.836194,good
109284,0.100105,0.003375,0.408828,0.221974,0.040801,16.516293,good
194522,0.050727,0.018632,0.48364,0.354104,0.326188,18.712806,good
282503,0.167127,0.028349,0.560398,0.144116,0.238262,16.591896,good
249194,0.036656,0.046531,0.841287,-0.03873,0.319455,19.052093,good
254925,0.067068,0.014527,0.775803,0.073319,0.204192,17.49901,good
356886,0.17616,0.03662,0.79016,0.033947,0.352628,19.280402,good
130221,0.061655,0.039719,0.368217,0.285068,0.451428,16.673647,good
400221,0.065105,0.053502,0.718781,0.331838,0.23226,17.839717,good
241908,0.113133,0.044368,0.824014,0.041745,0.251875,17.268226,good
377335,0.065557,0.051369,0.718491,0.360331,0.168175,17.692241,good
195608,0.154235,0.046008,0.577855,-0.05483,0.22879,18.182708,good
147447,0.154291,0.032169,0.347877,0.174207,0.395074,15.735663,good
202090,0.159839,0.010068,0.592258,-0.040219,0.174321,18.081788,good
352963,0.141857,0.025358,0.646814,0.292466,0.365885,16.501417,good
296934,0.096198,0.025131,0.455789,0.159318,0.426857,18.307668,good
160803,0.063618,0.024622,0.559135,-0.020222,0.326422,17.725714,good
216288,0.163821,0.057469,0.621135,-0.063791,0.218364,18.682698,good
300973,0.154606,0.00724,0.681108,-0.043603,0.27034,17.616405,good
344188,0.053789,0.021988,0.571831,0.181793,0.406742,19.34395,good
271793,0.155303,0.058077,0.498519,0.160084,0.090988,18.428028,good
280280,0.120992,0.03913,0.688782,0.103043,0.440372,17.383887,good
305545,0.076252,0.011231,0.461587,-0.061676,0.162074,17.711717,good
379791,0.051741,0.034418,0.385549,0.027924,0.061097,15.755851,good
397088,0.019752,0.002699,0.824479,0.341467,0.079329,19.267171,good
335008,0.148649,0.04142,0.449578,0.209591,0.375873,18.833392,good
300684,0.126514,0.028169,0.568884,0.072111,0.202173,17.737292,good
182487,0.147621,0.051706,0.62851,0.00548,0.246066,16.963056,good
278578,0.082553,0.024721,0.406773,0.309106,0.227384,16.408359,good
224142,0.168957,0.050101,0.387065,0.351184,0.047691,16.936877,good
320668,0.06232,0.055672,0.830541,0.323575,0.396462,15.937697,good
102300,0.100611,0.051958,0.40596,0.311485,0.305854,18.992905,good
178592,0.12673,0.020892,0.377977,-0.053746,0.15919,18.240754,good
214258,0.154478,0.004573,0.763794,0.187503,0.086352,19.432003,good
282321,0.164389,0.024366,0.651316,-0.069045,0.059021,16.1192,good
137970,0.095089,0.045113,0.621067,-0.038277,0.246481,17.761172,good
181585,0.03517,0.041423,0.6648,0.019134,0.456887,15.826333,good
262769,0.019233,0.03451,0.6542,-0.014338,0.431024,16.363345,good
109163,0.062592,0.026514,0.42321,0.081862,0.041355,17.131722,good
213043,0.099984,0.03083,0.724708,0.108324,0.312944,19.384503,good
176466,0.098144,0.022326,0.512821,0.038704,0.26495,16.543165,good
362142,0.173311,0.009415,0.598892,0.130123,0.123596,17.238011,good
132192,0.108072,0.040753,0.787516,-0.046642,0.105823,16.166245,good
169388,0.127111,0.041217,0.852129,0.002263,0.424847,19.209929,good
219396,0.165107,0.019898,0.348718,0.183049,0.254477,18.842132,good
392812,0.148664,0.016035,0.655351,0.136274,0.097715,15.747455,good
107011,0.161213,0.033687,0.665473,0.237851,0.443991,16.158925,good
170472,0.095275,0.024186,0.608347,-0.045983,0.206619,16.56883,good
255213,0.15421,0.023764,0.708735,0.096109,0.42907,16.684102,good
292208,0.06799,0.006292,0.831502,0.30637,0.16968,17.689174,good
131802,0.027499,0.002038,0.817033,0.295416,0.217994,16.127249,good
384208,0.028894,0.055215,0.504075,0.216259,0.287634,19.098267,good
253375,0.158473,0.058232,0.40646,0.083559,0.378295,17.001184,good
185091,0.128263,0.037086,0.594775,0.07781,0.38592,17.294886,good
183895,0.072165,0.028293,0.355217,-0.004071,0.287299,19.278478,good
191398,0.043451,0.027848,0.382579,0.195471,0.331106,17.203251,good
162016,0.072409,0.0029,0.829594,0.217299,0.087047,18.689097,good
140877,0.162614,0.054096,0.749043,0.165763,0.273163,18.414641,good
109579,0.117006,0.046707,0.793229,0.098065,0.319386,16.340807,good
207664,0.078686,0.011187,0.7936,0.02495,0.074602,16.475395,good
302276,0.103548,0.029577,0.674727,0.371354,0.088089,19.059664,good
297454,0.077397,0.030929,0.450089,0.05741,0.060307,17.016402,good
148210,0.097472,0.001712,0.617391,0.024037,0.095874,16.962598,good
329156,0.129609,0.041751,0.818782,0.088925,0.358858,18.74973,good
305419,0.076728,0.001693,0.469443,0.377795,0.431101,17.493452,good
191616,0.143947,0.014485,0.656024,0.165548,0.081272,17.466263,good
366798,0.07086,0.053362,0.795764,0.233455,0.458757,18.166324,good
257851,0.091894,0.029196,0.795717,0.212817,0.33385,16.295519,good
235543,0.047604,0.022568,0.832594,0.159686,0.412318,18.317598,good
115603,0.093191,0.010019,0.670738,0.345807,0.224366,18.447473,good
124716,0.029592,0.048998,0.609794,0.062728,0.166034,18.164941,good
399811,0.117159,0.029717,0.447206,0.232763,0.334697,17.315306,good
292458,0.124407,0.014004,0.758326,-0.051397,0.420544,15.706913,good
385103,0.152142,0.020437,0.456654,0.033073,0.286922,17.428222,good
199865,0.116942,0.009533,0.542149,-0.069103,0.346808,19.232592,good
165644,0.077747,0.001074,0.421637,0.237615,0.435187,18.146843,good
218226,0.120696,0.058343,0.555441,0.131052,0.147646,18.217801,good
376091,0.016008,0.026273,0.7074,0.017795,0.060062,18.985897,good
272013,0.065036,0.034483,0.466344,0.222366,0.444996,16.784045,good
277442,0.163088,0.025568,0.800264,0.172177,0.09392,18.861557,good
220056,0.131273,0.02385,0.844748,0.259352,0.265271,17.876882,good
335710,0.098076,0.031366,0.683762,0.15336,0.181044,18.244713,good
199745,0.064904,0.045014,0.468992,0.081258,0.06346,18.391299,good
305936,0.043551,0.041625,0.404311,0.089681,0.03975,15.996747,good
164349,0.152613,0.048438,0.822516,0.095307,0.119117,17.824927,good
174134,0.156848,0.007853,0.703821,-0.019445,0.080362,19.30676,good
285953,0.085753,0.017609,0.773378,0.058834,0.080861,16.24015,outstanding
159183,0.163439,0.041129,2.396849,-0.108921,0.201351,16.679433,outstanding
286366,0.094094,0.016277,0.688195,0.143399,0.056105,16.141863,outstanding
157253,0.124177,0.044965,2.189917,0.103909,0.174516,16.973969,outstanding
109378,0.068233,0.035851,1.456769,0.0238,0.142239,15.806983,outstanding
174212,0.053631,0.045155,2.299253,-0.090237,0.107479,17.019168,outstanding
293335,0.165552,0.01329,0.907904,0.088916,0.181461,16.35187,outstanding
296992,0.08065,0.017028,0.612935,-0.085415,0.040151,16.857541,outstanding
208997,0.16277,0.016071,1.675506,-0.050617,0.068384,16.603126,outstanding
101530,0.137332,0.045056,2.188915,0.012865,0.198452,16.185209,outstanding
305759,0.143424,0.010512,2.284331,-0.121366,0.136529,15.89027,outstanding
165996,0.101492,0.016131,0.848907,-0.127218,0.199136,16.874223,outstanding
303238,0.121708,0.019425,1.813721,0.055382,0.031888,16.924868,outstanding
236967,0.158197,0.035958,0.84583,-0.019804,0.055926,16.021977,outstanding
104203,0.100639,0.024736,0.54199,-0.110202,0.17926,16.915958,outstanding
163898,0.106841,0.025464,2.237653,-0.088652,0.137375,15.964818,outstanding
196134,0.144821,0.039328,1.193792,0.117726,0.072385,15.769492,outstanding
165229,0.070812,0.039116,1.702506,-0.07217,0.097383,16.987587,outstanding
341032,0.113708,0.036671,1.07136,-0.139692,0.165564,15.876564,outstanding
124724,0.100192,0.027975,0.632675,-0.214014,0.038185,16.086736,outstanding
125342,0.090814,0.025623,0.827586,-0.106266,0.095541,16.123955,outstanding
265533,0.113162,0.030954,2.131069,-0.188176,0.141055,15.736329,outstanding
183801,0.084695,0.02609,1.883936,-0.00035,0.156986,15.708746,outstanding
382197,0.112026,0.033746,2.264425,-0.12106,0.151155,15.837068,outstanding
206729,0.146471,0.034338,1.151609,0.055106,0.162501,15.803452,outstanding
168709,0.127083,0.039038,1.089401,-0.03531,0.026715,16.431388,outstanding
363567,0.131427,0.035086,1.040499,0.132832,0.182438,15.810075,outstanding
134979,0.13113,0.042032,0.731815,0.073311,0.037392,15.838357,outstanding
311789,0.11637,0.027771,2.024916,-0.019975,0.205045,16.869158,outstanding
258834,0.145317,0.040204,1.589038,-0.006217,0.160151,16.21349,outstanding
352911,0.148143,0.031446,1.992408,-0.078253,0.134318,16.215449,outstanding
141128,0.059765,0.022072,2.447583,-0.030307,0.083511,17.039709,outstanding
353837,0.138326,0.012258,0.691284,0.037353,0.053201,16.431369,outstanding
253094,0.15988,0.036273,1.303839,0.119723,0.104394,15.834275,outstanding
