Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
H,3749.0,150.0,20,0.0,9.5,Tue,M
H,3770.0,301.0,20,0.0,9.5,Tue,L
H,3783.0,61.0,20,0.0,8.85,Tue,M
H,3768.0,55.0,20,0.0,9.7,Tue,M
H,3779.0,59.0,20,0.0,6.25,Thu,M
H,3768.0,695.0,20,0.0,12.55,Thu,L
H,3772.0,702.0,20,0.0,10.616667,Tue,L
H,3768.0,1115.0,20,0.0,12.266667,Tue,L
H,3778.0,187.0,20,0.0,13.016667,Thu,M
H,3782.0,187.0,20,0.0,9.216667,Tue,M
H,3775.0,194.0,20,0.0,10.516667,Thu,M
H,3779.0,19.0,20,0.0,8.85,Tue,M
H,3778.0,20.0,20,0.0,6.266667,Thu,M
H,3774.0,295.0,20,0.0,11.483333,Thu,L
H,3784.0,30.0,20,0.0,12.183333,Thu,M
H,3774.0,29.0,20,0.0,8.983333,Tue,M
H,3773.0,381.0,20,0.0,10.016667,Fri,L
H,3773.0,55.0,20,0.0,9.583333,Thu,M
H,3780.0,62.0,20,0.0,8.916667,Tue,M
H,3777.0,57.0,20,0.0,9.85,Thu,M
H,3783.0,1105.0,20,0.0,10.183333,Fri,L
H,3777.0,194.0,20,0.0,9.283333,Tue,M
H,386.0,379.0,20,0.0,13.05,Mon,F
H,47.0,88.0,20,0.0,13.883333,Tue,VF
H,33.0,104.0,20,0.0,10.616667,Tue,F
H,397.0,93.0,20,0.0,10.183333,Thu,VF
H,400.0,359.0,20,354.0,12.016667,Thu,F
H,410.0,928.0,20,20.0,9.05,Tue,F
H,408.0,103.0,20,1.0,10.55,Thu,VF
H,404.0,66.0,20,3.0,12.733333,Thu,M
H,411.0,65.0,20,3.0,14.5,Thu,M
H,421.0,1248.0,20,0.0,15.466667,Fri,L
H,432.0,31.0,20,0.0,16.683333,Mon,F
H,444.0,1292.0,20,3120.0,13.533333,Mon,M
H,38.0,124.0,20,0.0,15.5,Tue,F
H,48.0,121.0,20,0.0,11.483333,Tue,F
H,51.0,130.0,20,0.0,14.266667,Tue,F
H,50.0,124.0,20,0.0,14.0,Tue,F
H,51.0,127.0,20,0.0,14.266667,Wed,F
H,437.0,115.0,20,0.0,11.65,Mon,F
H,439.0,682.0,20,349.0,12.033333,Mon,M
H,39.0,120.0,20,0.0,11.983333,Thu,F
H,4510.0,163.0,20,103.0,16.633333,Wed,F
H,456.0,682.0,20,0.0,15.533333,Tue,L
H,456.0,686.0,20,0.0,15.866667,Tue,L
H,450.0,694.0,20,0.0,14.816667,Tue,L
H,450.0,696.0,20,0.0,15.45,Tue,L
H,454.0,701.0,20,0.0,15.283333,Tue,L
H,463.0,454.0,20,35.0,12.166667,Thu,M
H,469.0,443.0,20,1.0,15.683333,Wed,F
H,465.0,533.0,20,0.0,16.35,Mon,F
H,472.0,573.0,20,0.0,14.25,Wed,F
H,472.0,573.0,20,156.0,14.316667,Wed,F
H,465.0,98.0,20,112.0,15.583333,Mon,F
H,41.0,127.0,20,0.0,10.65,Fri,F
H,49.0,130.0,20,0.0,17.45,Fri,F
H,42.0,131.0,20,0.0,12.0,Fri,F
H,49.0,136.0,20,0.0,17.866667,Fri,F
H,54.0,135.0,20,0.0,12.25,Fri,F
H,43.0,139.0,20,0.0,17.433333,Fri,F
H,480.0,1350.0,20,0.0,11.866667,Tue,M
H,480.0,400.0,20,0.0,9.75,Mon,F
H,487.0,393.0,20,99.0,13.6,Thu,F
H,494.0,436.0,20,7.0,13.916667,Tue,F
H,44.0,129.0,20,0.0,16.383333,Fri,F
H,54.0,129.0,20,0.0,10.1,Fri,F
H,56.0,132.0,20,0.0,10.316667,Fri,F
H,46.0,141.0,20,0.0,16.183333,Fri,F
H,53.0,148.0,20,0.0,16.633333,Fri,F
H,48.0,150.0,20,0.0,17.283333,Tue,F
H,55.0,154.0,20,0.0,9.983333,Fri,F
H,53.0,151.0,20,0.0,10.783333,Wed,F
H,527.0,751.0,20,12.0,22.233333,Mon,F
H,530.0,740.0,20,0.0,18.316667,Thu,F
H,539.0,353.0,20,0.0,11.9,Sun,F
H,531.0,438.0,20,0.0,10.616667,Wed,F
H,536.0,434.0,20,0.0,11.5,Wed,F
H,540.0,576.0,20,11.0,13.9,Tue,F
H,537.0,740.0,20,7.0,7.716667,Fri,F
H,535.0,741.0,20,0.0,12.533333,Wed,F
H,537.0,898.0,20,18.0,10.2,Fri,F
H,543.0,904.0,20,9.0,14.85,Thu,F
H,540.0,206.0,20,0.0,15.65,Wed,VF
H,48.0,154.0,20,0.0,14.55,Wed,F
H,52.0,156.0,20,0.0,14.916667,Wed,F
H,59.0,161.0,20,0.0,14.933333,Wed,M
H,62.0,164.0,20,0.0,10.9,Thu,M
H,559.0,464.0,20,10.0,13.55,Mon,F
H,556.0,469.0,20,0.0,14.716667,Mon,F
H,569.0,467.0,20,0.0,15.35,Mon,F
H,557.0,467.0,20,0.0,14.133333,Mon,F
H,61.0,15.0,20,0.0,6.716667,Mon,VF
H,589.0,646.0,20,16.0,15.266667,Mon,F
H,601.0,443.0,20,3.0,17.55,Mon,F
H,597.0,78.0,20,0.0,13.05,Fri,VF
H,596.0,150.0,20,0.0,15.083333,Fri,VF
H,54.0,174.0,20,0.0,9.383333,Wed,F
H,70.0,182.0,20,0.0,15.533333,Thu,M
H,65.0,95.0,20,0.0,10.883333,Thu,F
H,64.0,195.0,20,0.0,10.166667,Mon,F
H,63.0,195.0,20,0.0,9.833333,Mon,F
H,61.0,195.0,20,0.0,11.233333,Thu,M
H,62.0,193.0,20,0.0,10.083333,Wed,F
H,73.0,198.0,20,0.0,14.0,Wed,M
H,70.0,197.0,20,0.0,14.016667,Wed,M
H,697.0,179.0,20,0.0,15.8,Wed,M
H,20.0,10.0,20,0.0,17.233333,Thu,F
H,78.0,214.0,20,0.0,20.716667,Tue,F
H,732.0,771.0,20,0.0,8.9,Fri,F
H,71.0,31.0,20,0.0,17.416667,Thu,VF
H,80.0,190.0,20,0.0,16.833333,Wed,F
H,77.0,201.0,20,0.0,15.9,Wed,F
H,78.0,196.0,20,0.0,16.516667,Wed,F
H,69.0,209.0,20,0.0,21.216667,Wed,F
H,71.0,194.0,50,0.0,13.316667,Thu,M
H,784.0,99.0,20,0.0,21.833333,Tue,F
H,781.0,2342.0,20,0.0,14.166667,Fri,M
H,776.0,2346.0,20,5.0,18.133333,Wed,M
H,788.0,2347.0,20,104.0,14.6,Fri,M
H,790.0,2345.0,20,231.0,14.233333,Fri,M
H,778.0,2351.0,20,5.0,14.55,Fri,M
H,78.0,239.0,20,0.0,10.9,Tue,M
H,75.0,79.0,20,0.0,13.783333,Tue,VF
H,89.0,235.0,20,0.0,13.366667,Tue,F
H,76.0,233.0,20,0.0,14.016667,Tue,F
H,881.0,1336.0,20,0.0,17.05,Fri,M
H,889.0,61.0,20,3134.0,17.5,Tue,F
H,894.0,611.0,20,3276.0,17.6,Tue,M
H,890.0,814.0,20,3494.0,17.7,Tue,M
H,887.0,165.0,20,3494.0,17.7,Tue,M
H,85.0,237.0,20,0.0,22.483333,Mon,M
H,20.0,15.0,20,0.0,11.216667,Tue,VF
H,20.0,20.0,20,0.0,13.216667,Tue,VF
H,20.0,25.0,20,0.0,13.766667,Tue,VF
H,100.0,244.0,20,0.0,10.55,Tue,M
H,96.0,292.0,20,0.0,22.483333,Tue,M
I,997.0,3579.0,20,0.0,13.966667,Tue,VF
I,98.0,2700.0,20,0.0,10.116667,Fri,VF
I,97.0,2701.0,20,0.0,16.2,Wed,VF
I,93.0,2774.0,20,0.0,10.366667,Fri,VF
I,107.0,2851.0,20,0.0,16.533333,Wed,VF
I,95.0,3523.0,20,0.0,13.816667,Tue,VF
I,101.0,3674.0,20,0.0,16.45,Fri,VF
I,98.0,4073.0,20,0.0,16.733333,Fri,VF
I,104.0,4545.0,20,0.0,16.183333,Fri,VF
I,101.0,8147.0,20,0.0,8.366667,Thu,VF
I,107.0,8229.0,20,0.0,15.25,Mon,VF
I,108.0,8254.0,10,0.0,13.6,Thu,VF
I,105.0,10924.0,20,0.0,9.466667,Fri,VF
I,102.0,1171.0,20,0.0,18.533333,Thu,VF
I,104.0,13201.0,20,0.0,13.533333,Thu,VF
I,99.0,13420.0,20,0.0,12.65,Thu,VF
I,99.0,13652.0,20,0.0,8.85,Fri,VF
I,94.0,2527.0,10,0.0,15.116667,Tue,VF
I,99.0,8899.0,20,0.0,16.366667,Thu,VF
I,99.0,9001.0,20,0.0,16.75,Thu,VF
I,110.0,3077.0,20,0.0,21.516667,Wed,VF
I,106.0,3073.0,20,0.0,19.833333,Wed,VF
I,101.0,36021.0,20,0.0,10.366667,Wed,F
I,106.0,6799.0,20,0.0,17.15,Tue,VF
I,112.0,100.0,20,0.0,15.4,Wed,VF
I,113.0,1402.0,20,0.0,14.416667,Wed,VF
I,109.0,4095.0,20,0.0,12.466667,Mon,VF
I,118.0,7049.0,20,0.0,13.216667,Mon,VF
I,1222.0,2195.0,20,0.0,14.933333,Fri,VF
I,131.0,12023.0,20,0.0,9.7,Fri,VF
I,128.0,12045.0,20,0.0,8.966667,Fri,VF
I,128.0,12071.0,20,0.0,10.033333,Fri,VF
I,125.0,12073.0,20,0.0,8.966667,Fri,VF
I,120.0,12098.0,20,0.0,9.85,Fri,VF
I,123.0,3897.0,20,0.0,16.783333,Fri,VF
I,123.0,3926.0,20,0.0,16.5,Fri,VF
I,127.0,6972.0,20,0.0,17.466667,Tue,VF
I,20.0,671.0,10,0.0,17.766667,Mon,VF
I,20.0,79.0,20,0.0,14.75,Wed,VF
I,129.0,2929.0,20,0.0,17.383333,Thu,VF
I,128.0,7751.0,20,0.0,16.75,Fri,VF
I,133.0,1499.0,20,0.0,19.433333,Thu,VF
I,140.0,7874.0,20,0.0,10.633333,Mon,VF
I,129.0,7897.0,20,0.0,9.4,Mon,VF
I,129.0,951.0,20,0.0,9.55,Mon,VF
I,133.0,1348.0,20,0.0,9.5,Mon,VF
I,1371.0,12776.0,20,0.0,12.466667,Tue,VF
I,143.0,3079.0,20,0.0,9.483333,Mon,VF
I,132.0,4498.0,20,0.0,10.433333,Wed,F
I,137.0,174.0,20,0.0,9.516667,Mon,VF
I,138.0,4377.0,20,0.0,17.333333,Wed,VF
I,135.0,4470.0,20,0.0,17.65,Wed,VF
I,147.0,5620.0,20,0.0,16.7,Thu,VF
I,132.0,5674.0,20,0.0,15.733333,Wed,VF
I,147.0,2071.0,20,0.0,16.233333,Wed,VF
I,20.0,870.0,20,0.0,14.083333,Mon,VF
I,14097.0,375.0,20,0.0,16.35,Wed,F
I,142.0,4753.0,20,0.0,18.7,Tue,VF
I,137.0,4829.0,20,0.0,16.25,Fri,VF
I,142.0,12174.0,20,0.0,7.95,Fri,VF
I,149.0,12200.0,20,0.0,7.833333,Fri,VF
I,151.0,2502.0,20,0.0,13.766667,Wed,VF
I,153.0,12228.0,20,0.0,12.95,Wed,VF
I,153.0,1922.0,20,0.0,13.216667,Wed,VF
I,143.0,3278.0,10,0.0,10.8,Thu,VF
I,20.0,2554.0,20,0.0,19.083333,Mon,VF
I,20.0,3326.0,20,0.0,18.916667,Mon,VF
I,20.0,2145.0,20,0.0,12.716667,Wed,VF
I,1496.0,3574.0,20,0.0,14.033333,Tue,VF
I,149.0,2874.0,20,0.0,10.0,Fri,VF
I,146.0,2901.0,20,0.0,10.5,Fri,VF
I,143.0,2947.0,20,0.0,16.583333,Wed,VF
I,147.0,1925.0,20,0.0,20.85,Mon,VF
I,157.0,4920.0,20,0.0,17.916667,Tue,VF
I,162.0,14521.0,20,0.0,18.6,Thu,VF
I,166.0,8970.0,100,0.0,13.583333,Fri,F
I,162.0,9195.0,10,0.0,13.516667,Fri,VF
I,24.0,1073.0,20,0.0,16.233333,Fri,VF
I,1715.0,3496.0,20,0.0,11.95,Thu,VF
I,1725.0,3495.0,20,0.0,10.683333,Thu,VF
I,166.0,9845.0,20,0.0,14.45,Thu,VF
I,168.0,9897.0,20,0.0,13.766667,Thu,VF
I,174.0,9951.0,20,0.0,15.816667,Thu,VF
I,1747.0,12826.0,20,0.0,12.566667,Tue,VF
I,180.0,12273.0,20,0.0,15.683333,Tue,VF
I,179.0,479.0,10,0.0,10.683333,Wed,VF
I,178.0,198.0,20,0.0,13.0,Thu,VF
I,184.0,222.0,20,0.0,14.6,Thu,VF
I,180.0,9304.0,20,0.0,16.683333,Fri,VF
I,188.0,1825.0,20,0.0,9.483333,Thu,VF
I,1927.0,1822.0,20,0.0,6.183333,Thu,VF
I,189.0,2973.0,20,0.0,10.5,Mon,VF
I,194.0,3072.0,20,0.0,11.033333,Mon,VF
I,193.0,1373.0,11,0.0,22.316667,Wed,VF
I,207.0,146.0,40,0.0,10.433333,Thu,VF
I,22.0,2747.0,20,0.0,20.1,Mon,VF
I,20.0,304.0,20,0.0,10.933333,Wed,VF
I,20.0,1604.0,20,0.0,17.233333,Thu,VF
I,20.0,146.0,20,0.0,10.85,Wed,VF
I,20.0,2154.0,20,0.0,12.833333,Wed,VF
I,27.0,2195.0,20,0.0,13.05,Wed,VF
I,20.0,2373.0,20,0.0,12.266667,Wed,VF
I,20.0,2404.0,20,0.0,12.666667,Wed,VF
I,207.0,8248.0,20,0.0,17.516667,Mon,VF
I,214.0,18551.0,20,0.0,17.983333,Mon,VF
I,220.0,18597.0,20,0.0,13.45,Tue,VF
I,224.0,18654.0,20,0.0,13.433333,Tue,VF
I,217.0,23800.0,20,0.0,15.2,Tue,VF
I,221.0,23801.0,20,0.0,15.166667,Tue,VF
I,225.0,23804.0,20,0.0,9.766667,Tue,VF
I,225.0,379.0,20,0.0,14.333333,Tue,VF
I,228.0,1398.0,20,0.0,17.6,Fri,VF
I,2247.0,1872.0,20,0.0,11.85,Tue,VF
I,218.0,4454.0,20,0.0,14.416667,Tue,VF
I,232.0,4478.0,20,0.0,18.016667,Mon,VF
I,223.0,4502.0,20,0.0,13.383333,Tue,VF
I,231.0,4520.0,20,0.0,11.45,Tue,VF
I,219.0,9900.0,20,0.0,15.233333,Tue,VF
I,224.0,9899.0,20,0.0,9.833333,Tue,VF
I,221.0,9920.0,20,0.0,15.2,Tue,VF
I,229.0,8602.0,20,0.0,18.166667,Fri,VF
I,224.0,8526.0,20,0.0,9.75,Mon,VF
I,233.0,26350.0,20,0.0,12.85,Fri,F
I,235.0,5923.0,20,0.0,11.216667,Fri,VF
I,231.0,9204.0,20,0.0,14.2,Tue,VF
I,233.0,9371.0,20,0.0,16.583333,Fri,VF
I,228.0,11249.0,20,0.0,13.816667,Tue,VF
I,224.0,4448.0,200,0.0,17.783333,Fri,F
I,242.0,2975.0,20,0.0,18.066667,Fri,VF
I,237.0,3151.0,20,0.0,10.483333,Fri,VF
I,241.0,3473.0,20,0.0,15.7,Fri,VF
I,229.0,5295.0,20,0.0,15.883333,Fri,VF
I,234.0,5548.0,20,0.0,7.933333,Mon,VF
I,235.0,6048.0,20,0.0,13.6,Wed,VF
I,232.0,6095.0,20,0.0,8.216667,Tue,VF
I,231.0,6121.0,20,0.0,7.683333,Tue,VF
I,232.0,6152.0,20,0.0,11.866667,Thu,VF
I,236.0,6202.0,10,0.0,8.216667,Mon,VF
I,230.0,6227.0,10,0.0,18.2,Fri,VF
I,237.0,6252.0,10,0.0,18.2,Fri,VF
I,240.0,6272.0,10,0.0,17.65,Fri,VF
I,238.0,6529.0,20,0.0,11.3,Fri,VF
I,234.0,800.0,20,0.0,11.383333,Fri,VF
I,233.0,1222.0,20,0.0,10.216667,Tue,VF
I,238.0,8245.0,20,0.0,11.583333,Mon,VF
I,243.0,8402.0,20,0.0,14.983333,Tue,VF
I,232.0,10400.0,20,0.0,14.9,Tue,VF
I,243.0,1074.0,20,0.0,19.333333,Thu,VF
I,245.0,6800.0,20,0.0,13.9,Wed,VF
I,239.0,701.0,20,0.0,8.316667,Thu,VF
I,237.0,8903.0,20,0.0,12.533333,Fri,VF
I,2504.0,22096.0,20,0.0,12.133333,Wed,F
I,2502.0,8653.0,20,0.0,12.233333,Tue,VF
I,2504.0,8701.0,20,0.0,9.75,Wed,VF
I,2515.0,8974.0,20,0.0,9.7,Wed,VF
I,2511.0,9126.0,20,0.0,18.4,Tue,VF
I,2502.0,9853.0,20,0.0,10.066667,Wed,VF
I,2511.0,11246.0,20,0.0,10.75,Wed,VF
I,2509.0,9152.0,20,0.0,17.383333,Tue,VF
I,2524.0,1102.0,20,0.0,18.416667,Mon,VF
I,2512.0,13429.0,20,0.0,13.366667,Tue,VF
I,258.0,2847.0,20,0.0,11.216667,Wed,VF
I,253.0,2976.0,20,0.0,11.4,Wed,VF
I,20.0,2754.0,20,0.0,13.35,Wed,VF
I,26.0,422.0,20,0.0,11.883333,Wed,VF
I,28.0,453.0,20,0.0,11.833333,Wed,VF
I,278.0,10973.0,20,0.0,11.816667,Wed,VF
I,2720.0,3198.0,20,0.0,23.983333,Wed,VF
I,279.0,921.0,20,0.0,18.033333,Tue,VF
I,266.0,10851.0,20,0.0,13.95,Wed,VF
I,280.0,4371.0,20,0.0,16.916667,Fri,VF
I,282.0,4422.0,20,0.0,16.9,Fri,VF
I,277.0,4473.0,200,0.0,16.6,Wed,F
I,286.0,8421.0,20,0.0,18.283333,Mon,VF
I,288.0,4475.0,200,0.0,17.6,Fri,F
I,297.0,7720.0,20,0.0,18.616667,Mon,VF
I,23.0,54.0,20,0.0,10.166667,Mon,VF
I,25.0,102.0,20,0.0,11.65,Thu,VF
I,296.0,5553.0,20,0.0,16.15,Tue,VF
I,299.0,5554.0,20,0.0,16.35,Tue,VF
I,302.0,700.0,20,0.0,15.666667,Tue,VF
I,297.0,11249.0,20,0.0,16.3,Wed,VF
I,297.0,11297.0,20,0.0,16.116667,Wed,VF
I,301.0,4901.0,20,0.0,18.883333,Tue,VF
I,298.0,948.0,20,0.0,13.9,Wed,VF
I,304.0,2171.0,20,0.0,12.266667,Wed,VF
I,311.0,8646.0,20,0.0,15.55,Fri,VF
I,312.0,9295.0,20,0.0,16.066667,Fri,VF
I,309.0,925.0,20,0.0,18.883333,Thu,VF
I,312.0,12196.0,20,0.0,14.516667,Fri,VF
I,309.0,12246.0,20,0.0,14.65,Fri,VF
I,308.0,674.0,20,0.0,13.4,Tue,VF
I,317.0,3028.0,20,0.0,19.15,Thu,VF
I,309.0,3048.0,20,0.0,19.133333,Thu,VF
I,3133.0,45420.0,20,0.0,15.916667,Wed,F
I,29.0,2926.0,20,0.0,15.916667,Thu,VF
I,24.0,4426.0,100,0.0,16.133333,Tue,F
I,38.0,4646.0,100,0.0,10.85,Tue,F
I,36.0,4749.0,100,0.0,10.8,Tue,VF
I,24.0,7053.0,100,0.0,15.75,Thu,F
I,25.0,7148.0,100,0.0,15.8,Thu,F
I,36.0,48.0,20,0.0,10.15,Mon,VF
I,34.0,1278.0,100,0.0,8.866667,Thu,VF
I,31.0,1749.0,100,0.0,10.0,Thu,VF
I,35.0,18004.0,100,0.0,10.533333,Thu,F
I,31.0,17999.0,100,0.0,17.75,Tue,F
I,31.0,2304.0,100,0.0,10.283333,Thu,VF
I,37.0,2376.0,100,0.0,17.716667,Tue,VF
I,3254.0,5247.0,20,0.0,8.516667,Mon,F
I,334.0,851.0,20,0.0,13.766667,Mon,VF
I,39.0,2846.0,20,0.0,12.783333,Wed,VF
I,32.0,3424.0,100,0.0,16.1,Mon,VF
I,37.0,3525.0,100,0.0,16.016667,Mon,VF
I,35.0,3797.0,100,0.0,15.783333,Mon,VF
I,39.0,3873.0,100,0.0,15.716667,Mon,VF
I,33.0,1321.0,20,0.0,12.45,Wed,VF
I,327.0,7700.0,20,0.0,15.116667,Fri,VF
I,39.0,4098.0,20,0.0,14.666667,Thu,VF
I,29.0,4170.0,20,0.0,15.2,Thu,VF
I,38.0,6695.0,20,0.0,17.316667,Thu,VF
I,38.0,6726.0,20,0.0,17.35,Thu,VF
I,30.0,6771.0,20,0.0,17.3,Thu,VF
I,35.0,6829.0,20,0.0,17.3,Thu,VF
I,33.0,101.0,20,0.0,13.25,Thu,VF
I,359.0,5949.0,20,0.0,19.366667,Thu,VF
I,361.0,5971.0,20,0.0,19.65,Thu,VF
I,368.0,620.0,20,0.0,20.1,Thu,VF
I,358.0,1397.0,20,0.0,20.683333,Thu,VF
I,3677.0,3600.0,20,0.0,11.766667,Wed,F
I,3681.0,3595.0,20,0.0,8.5,Tue,F
I,373.0,1073.0,10,0.0,13.483333,Wed,VF
I,376.0,3476.0,20,0.0,10.15,Fri,VF
I,364.0,6699.0,50,0.0,11.0,Fri,VF
I,3733.0,1550.0,20,0.0,14.7,Wed,F
I,378.0,5874.0,20,0.0,14.516667,Tue,VF
I,382.0,3151.0,20,0.0,13.766667,Thu,VF
I,387.0,3204.0,20,0.0,13.016667,Mon,VF
I,36.0,5401.0,20,0.0,11.55,Fri,VF
I,33.0,5423.0,20,0.0,11.55,Fri,VF
I,40.0,8729.0,20,0.0,14.55,Tue,VF
I,44.0,8777.0,20,0.0,10.583333,Tue,VF
I,394.0,3051.0,20,0.0,11.85,Thu,VF
I,405.0,779.0,20,0.0,11.35,Thu,VF
I,411.0,8025.0,20,0.0,9.0,Tue,VF
I,401.0,845.0,20,0.0,10.533333,Thu,VF
I,415.0,3576.0,20,0.0,2.466667,Thu,VF
I,411.0,3626.0,20,0.0,17.966667,Fri,VF
I,415.0,62.0,20,0.0,14.566667,Thu,VF
I,407.0,66.0,20,0.0,12.633333,Thu,VF
I,424.0,45628.0,20,0.0,11.016667,Fri,F
I,417.0,846.0,10,0.0,16.85,Thu,VF
I,37.0,322.0,20,0.0,14.866667,Thu,VF
I,434.0,1027.0,20,0.0,14.916667,Tue,VF
I,45.0,4978.0,20,0.0,15.483333,Tue,VF
I,47.0,5529.0,20,0.0,11.45,Tue,VF
I,39.0,6723.0,20,0.0,17.116667,Thu,VF
I,44.0,6752.0,20,0.0,17.066667,Thu,VF
I,49.0,6754.0,20,0.0,16.883333,Thu,VF
I,50.0,8672.0,20,0.0,14.233333,Tue,VF
I,51.0,78.0,20,0.0,14.5,Thu,VF
I,49.0,17279.0,20,0.0,15.75,Tue,VF
I,44.0,17328.0,20,0.0,13.983333,Tue,VF
I,37.0,17403.0,20,0.0,14.233333,Wed,VF
I,37.0,17729.0,20,0.0,11.966667,Thu,VF
I,4515.0,1352.0,20,0.0,16.6,Wed,F
I,455.0,5852.0,20,0.0,14.666667,Tue,VF
I,459.0,5845.0,20,0.0,14.733333,Tue,VF
I,456.0,5927.0,20,0.0,13.9,Tue,VF
I,458.0,5997.0,20,0.0,13.933333,Tue,VF
I,459.0,6002.0,20,0.0,13.933333,Tue,VF
I,465.0,490.0,20,0.0,11.0,Thu,VF
I,455.0,1521.0,10,0.0,10.95,Thu,VF
I,456.0,10297.0,20,0.0,1.833333,Fri,VF
I,457.0,2552.0,20,0.0,19.316667,Mon,VF
I,465.0,3546.0,20,0.0,6.15,Fri,VF
I,471.0,3853.0,20,0.0,16.8,Mon,VF
I,457.0,3853.0,20,0.0,15.65,Wed,VF
I,464.0,5104.0,20,0.0,14.25,Wed,VF
I,469.0,5975.0,20,0.0,8.1,Wed,VF
I,460.0,6150.0,20,0.0,19.633333,Mon,VF
I,47.0,7920.0,20,0.0,15.583333,Fri,VF
I,48.0,3852.0,20,0.0,17.433333,Fri,VF
I,44.0,4251.0,20,0.0,17.466667,Fri,VF
I,45.0,5145.0,20,0.0,10.466667,Fri,VF
I,49.0,5852.0,20,0.0,12.166667,Fri,VF
I,55.0,10147.0,20,0.0,17.4,Fri,VF
I,54.0,12627.0,20,0.0,11.983333,Fri,VF
I,477.0,23302.0,20,0.0,11.666667,Tue,VF
I,485.0,3299.0,20,0.0,9.716667,Mon,VF
I,490.0,3328.0,20,0.0,13.583333,Thu,VF
I,489.0,950.0,10,0.0,8.25,Mon,VF
I,490.0,947.0,10,0.0,8.633333,Mon,VF
I,54.0,323.0,20,0.0,12.866667,Thu,VF
I,4956.0,427.0,20,0.0,10.15,Thu,VF
I,508.0,3651.0,20,0.0,13.9,Tue,VF
I,514.0,16422.0,20,0.0,10.983333,Fri,VF
I,513.0,16415.0,20,0.0,10.833333,Fri,VF
I,51.0,2525.0,20,0.0,9.933333,Fri,VF
I,45.0,2571.0,20,0.0,10.75,Wed,VF
I,57.0,2677.0,20,0.0,10.066667,Fri,VF
I,55.0,2752.0,20,0.0,16.166667,Wed,VF
I,44.0,3127.0,20,0.0,17.25,Tue,VF
I,57.0,3395.0,20,0.0,16.35,Fri,VF
I,56.0,3747.0,20,0.0,16.15,Fri,VF
I,53.0,4101.0,20,0.0,16.733333,Mon,VF
I,43.0,4223.0,20,0.0,16.6,Fri,VF
I,46.0,2421.0,20,0.0,10.3,Fri,VF
I,45.0,2476.0,20,0.0,16.483333,Wed,VF
I,520.0,3623.0,20,0.0,10.25,Mon,VF
I,59.0,4072.0,20,0.0,14.916667,Mon,VF
I,53.0,7997.0,20,0.0,13.6,Fri,VF
I,534.0,6524.0,20,0.0,22.216667,Mon,VF
I,529.0,2971.0,20,0.0,11.883333,Sun,VF
I,534.0,2998.0,20,0.0,10.566667,Wed,VF
I,539.0,3599.0,20,0.0,15.783333,Wed,VF
I,537.0,4796.0,20,0.0,13.85,Tue,VF
I,541.0,6450.0,20,0.0,7.65,Fri,VF
I,532.0,7850.0,20,0.0,10.166667,Fri,VF
I,539.0,8020.0,20,0.0,14.783333,Thu,VF
I,58.0,46.0,20,0.0,18.266667,Wed,VF
I,50.0,8902.0,50,0.0,15.133333,Tue,VF
I,565.0,3296.0,20,0.0,11.6,Fri,VF
I,566.0,3321.0,10,0.0,8.5,Fri,VF
I,571.0,3325.0,20,0.0,10.066667,Fri,VF
I,575.0,3372.0,10,0.0,9.233333,Fri,VF
I,5816.0,12472.0,20,0.0,15.083333,Fri,F
I,5802.0,12471.0,20,0.0,14.2,Fri,F
I,5814.0,25002.0,20,0.0,17.266667,Fri,F
I,583.0,3603.0,20,0.0,15.6,Mon,VF
I,586.0,5624.0,20,0.0,14.5,Mon,VF
I,57.0,15445.0,20,0.0,6.2,Mon,VF
I,603.0,674.0,20,0.0,13.033333,Fri,VF
I,602.0,1220.0,20,0.0,15.033333,Fri,VF
I,65.0,6422.0,20,0.0,9.333333,Wed,VF
I,614.0,3527.0,20,0.0,10.25,Mon,VF
I,66.0,2970.0,20,0.0,11.733333,Wed,VF
I,60.0,6798.0,20,0.0,13.4,Wed,VF
I,61.0,3145.0,20,0.0,15.45,Thu,VF
I,60.0,129.0,20,0.0,14.766667,Thu,VF
I,57.0,14179.0,20,0.0,9.8,Mon,VF
I,67.0,14251.0,20,0.0,10.133333,Mon,VF
I,69.0,2729.0,20,0.0,15.616667,Tue,VF
I,683.0,1524.0,20,0.0,15.666667,Wed,VF
I,74.0,2945.0,20,0.0,20.65,Tue,VF
I,79.0,12999.0,20,0.0,14.9,Thu,VF
I,724.0,11320.0,100,0.0,13.266667,Thu,F
I,723.0,6576.0,20,0.0,8.85,Fri,VF
I,79.0,246.0,20,0.0,17.4,Thu,VF
I,70.0,6196.0,20,0.0,15.85,Wed,VF
I,77.0,6548.0,20,0.0,16.8,Wed,VF
I,737.0,10802.0,100,0.0,17.9,Thu,F
I,75.0,3977.0,20,0.0,14.016667,Mon,VF
I,72.0,6176.0,20,0.0,16.483333,Wed,VF
I,734.0,10726.0,100,0.0,17.133333,Thu,F
I,74.0,3525.0,20,0.0,21.6,Wed,VF
I,76.0,126.0,20,0.0,14.633333,Thu,VF
I,780.0,27853.0,20,0.0,13.866667,Fri,F
I,778.0,27847.0,20,0.0,17.883333,Wed,F
I,785.0,845.0,20,0.0,21.633333,Tue,VF
I,781.0,27849.0,20,0.0,14.266667,Fri,F
I,783.0,27847.0,20,0.0,14.216667,Fri,F
